5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.135340000000000031e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06
5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06
5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.137199999999999705e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.136269999999999868e-06,5.136269999999999868e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.138140000000000242e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06,5.137199999999999705e-06
5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.139070000000000079e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.139070000000000079e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.139070000000000079e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.139070000000000079e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.138140000000000242e-06,5.139070000000000079e-06
5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06,5.139070000000000079e-06
5.139070000000000079e-06,5.139999999999999916e-06,5.139070000000000079e-06,5.139999999999999916e-06,5.139070000000000079e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139070000000000079e-06,5.139999999999999916e-06,5.139070000000000079e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.140929999999999753e-06,5.139999999999999916e-06,5.140929999999999753e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.140929999999999753e-06,5.139999999999999916e-06,5.140929999999999753e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06,5.139999999999999916e-06
5.139999999999999916e-06,5.140929999999999753e-06,5.139999999999999916e-06,5.140929999999999753e-06,5.139999999999999916e-06,5.140929999999999753e-06,5.139999999999999916e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.140929999999999753e-06
5.141859999999999590e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.140929999999999753e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06,5.141859999999999590e-06
5.142790000000000273e-06,5.141859999999999590e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.143720000000000110e-06,5.142790000000000273e-06,5.143720000000000110e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.142790000000000273e-06,5.143720000000000110e-06,5.142790000000000273e-06,5.142790000000000273e-06
5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06,5.143720000000000110e-06
