-1.195319999999999965e+02,-1.693979999999999961e+02,1.451579999999999870e+02,9.347400000000000375e+01,-1.441140000000000043e+02,-1.751100000000000136e+02,1.395900000000000034e+02,8.448600000000000421e+01,-8.764799999999999613e+01,-1.470660000000000025e+02,1.501380000000000052e+02,1.196219999999999999e+02,2.668799999999999883e+01,-1.160759999999999934e+02,-1.671719999999999970e+02,1.469519999999999982e+02,9.492000000000000171e+01,-1.012500000000000000e+02,-1.725660000000000025e+02,1.575120000000000005e+02,1.096620000000000061e+02,-2.273999999999999844e+01,-1.780560000000000116e+02,1.364579999999999984e+02,7.795199999999999818e+01,-4.958400000000000318e+01,-1.331220000000000141e+02,1.788180000000000121e+02,1.328280000000000030e+02,7.025400000000000489e+01,-6.010799999999999699e+01,-1.365720000000000027e+02,1.756620000000000061e+02,1.292520000000000095e+02,6.380400000000000205e+01,-1.025340000000000060e+02,-1.399019999999999868e+02,1.722719999999999914e+02,1.259579999999999984e+02,5.456400000000000006e+01,-1.792199999999999989e+02,1.346999999999999886e+02,7.659600000000000364e+01,-9.450600000000000023e+01,-1.519319999999999879e+02,1.616339999999999861e+02,1.149599999999999937e+02,3.677999999999999936e+00,-1.218780000000000001e+02,-1.710960000000000036e+02
-1.583520000000000039e+02,1.555740000000000123e+02,1.068960000000000008e+02,-3.500999999999999801e+01,-1.290420000000000016e+02,-1.781459999999999866e+02,1.365600000000000023e+02,2.989199999999999946e+01,-1.167780000000000058e+02,1.448640000000000043e+02,9.213599999999999568e+01,-7.474800000000000466e+01,-1.411200000000000045e+02,1.712280000000000086e+02,1.256400000000000006e+02,5.090999999999999659e+01,-1.094759999999999991e+02,-1.617479999999999905e+02,1.521959999999999980e+02,1.031099999999999994e+02,-4.964399999999999835e+01,-1.326659999999999968e+02,1.786980000000000075e+02,1.329660000000000082e+02,7.138200000000000500e+01,-9.779399999999999693e+01,-1.537680000000000007e+02,1.273799999999999955e+02,5.850600000000000023e+01,-1.061099999999999994e+02,-1.595219999999999914e+02,1.545900000000000034e+02,1.060199999999999960e+02,-3.851400000000000290e+01,-1.305720000000000027e+02,-1.787520000000000095e+02,1.350420000000000016e+02,7.678199999999999648e+01,-9.412800000000000011e+01,-1.684319999999999879e+02,1.463220000000000027e+02,1.141800000000000068e+02,5.429999999999999716e+00,-1.216500000000000057e+02,1.724579999999999984e+02,4.685999999999999943e+01,-1.097039999999999935e+02,-1.625459999999999923e+02,1.511819999999999879e+02,1.013460000000000036e+02
-1.429259999999999877e+02,1.301819999999999879e+02,-8.464799999999999613e+01,1.731419999999999959e+02,7.478400000000000603e+01,-1.617239999999999895e+02,1.102680000000000007e+02,-1.363619999999999948e+02,1.364519999999999982e+02,-1.071959999999999980e+02,1.443480000000000132e+02,-9.568800000000000239e+01,1.691879999999999882e+02,5.833200000000000074e+01,1.403220000000000027e+02,-9.897599999999999909e+01,1.474679999999999893e+02,-8.763599999999999568e+01,1.552259999999999991e+02,-5.942999999999999972e+01,1.796399999999999864e+02,8.713200000000000500e+01,-1.363319999999999936e+02,1.533540000000000134e+02,-6.311999999999999744e+01,1.783199999999999932e+02,8.746200000000000330e+01,-1.562280000000000086e+02,1.170000000000000000e+02,-1.293240000000000123e+02,1.419420000000000073e+02,-9.656999999999999318e+01,1.317719999999999914e+02,-1.134779999999999944e+02,1.394939999999999998e+02,-1.022759999999999962e+02,1.637460000000000093e+02,3.190800000000000125e+01,-1.536659999999999968e+02,1.193520000000000039e+02,-1.274699999999999989e+02,1.450740000000000123e+02,-9.287999999999999545e+01,1.701839999999999975e+02,-6.976800000000000068e+01,1.769039999999999964e+02,8.200199999999999534e+01,-1.398660000000000139e+02,1.337880000000000109e+02,-1.116179999999999950e+02
1.524660000000000082e+02,-1.448940000000000055e+02,-1.382340000000000089e+02,1.202579999999999956e+02,-1.772160000000000082e+02,-1.080900000000000034e+02,1.270319999999999965e+02,-1.697280000000000086e+02,-1.004699999999999989e+02,1.149959999999999951e+02,1.766699999999999875e+02,-9.664799999999999613e+01,1.390020000000000095e+02,-1.584660000000000082e+02,7.252800000000000580e+01,1.442640000000000100e+02,-1.316699999999999875e+02,1.256760000000000019e+02,-1.707479999999999905e+02,-1.021979999999999933e+02,-9.554999999999999716e+01,1.395600000000000023e+02,-1.398120000000000118e+02,1.016219999999999999e+02,1.625459999999999923e+02,-1.331160000000000139e+02,1.057439999999999998e+02,1.502220000000000084e+02,-1.449600000000000080e+02,9.162600000000000477e+01,1.759259999999999877e+02,-1.198080000000000069e+02,6.893999999999999773e+01,1.436759999999999877e+02,-1.536479999999999961e+02,8.628000000000000114e+01,1.489139999999999873e+02,-1.469159999999999968e+02,-1.397280000000000086e+02,9.701399999999999579e+01,1.619579999999999984e+02,-1.329900000000000091e+02,1.065480000000000018e+02,1.680000000000000000e+02,-1.483259999999999934e+02,9.293399999999999750e+01,1.543919999999999959e+02,-1.412040000000000077e+02,9.644400000000000261e+01,1.610759999999999934e+02
-1.328940000000000055e+02,-1.355159999999999911e+02,-1.280099999999999909e+02,1.118880000000000052e+02,1.069500000000000028e+02,1.401599999999999966e+02,1.550099999999999909e+02,1.130340000000000060e+02,1.279740000000000038e+02,1.423919999999999959e+02,1.788480000000000132e+02,-1.648199999999999932e+02,-1.489319999999999879e+02,-1.520939999999999941e+02,-1.375140000000000100e+02,-1.276200000000000045e+02,1.239060000000000059e+02,1.078919999999999959e+02,1.189260000000000019e+02,1.340819999999999936e+02,1.495860000000000127e+02,-1.742280000000000086e+02,-1.571939999999999884e+02,-1.422059999999999889e+02,-1.279620000000000033e+02,-1.696800000000000068e+02,-1.537500000000000000e+02,-1.253640000000000043e+02,1.071299999999999955e+02,1.081680000000000064e+02,1.049519999999999982e+02,1.183559999999999945e+02,1.327620000000000005e+02,1.686719999999999970e+02,-1.751220000000000141e+02,-1.592760000000000105e+02,-1.430399999999999920e+02,-1.299360000000000070e+02,-1.447800000000000011e+02,-1.272480000000000047e+02,1.055340000000000060e+02,1.096440000000000055e+02,1.240139999999999958e+02,-1.400099999999999909e+02,-1.274339999999999975e+02,1.059959999999999951e+02,1.104659999999999940e+02,1.227420000000000044e+02,1.385399999999999920e+02,1.743120000000000118e+02
-1.550039999999999907e+02,-1.662119999999999891e+02,1.588679999999999950e+02,1.262819999999999965e+02,1.154399999999999977e+02,-1.482539999999999907e+02,-1.797299999999999898e+02,1.452899999999999920e+02,1.150919999999999987e+02,-1.548720000000000141e+02,-1.601100000000000136e+02,1.654019999999999868e+02,1.282139999999999986e+02,-1.504499999999999886e+02,1.538160000000000025e+02,1.090199999999999960e+02,-1.444619999999999891e+02,1.649759999999999991e+02,1.126500000000000057e+02,-1.514039999999999964e+02,-1.623300000000000125e+02,1.636020000000000039e+02,1.292400000000000091e+02,1.099200000000000017e+02,-1.636980000000000075e+02,1.618559999999999945e+02,1.285380000000000109e+02,1.123919999999999959e+02,1.747680000000000007e+02,-1.774499999999999886e+02,1.609739999999999895e+02,-1.761599999999999966e+02,1.274159999999999968e+02,1.112759999999999962e+02,-1.654259999999999877e+02,1.600800000000000125e+02,1.478760000000000048e+02,1.163340000000000032e+02,-1.710660000000000025e+02,-1.791179999999999950e+02,1.682460000000000093e+02,1.341059999999999945e+02,1.099500000000000028e+02,-1.442760000000000105e+02,-1.715879999999999939e+02,1.537199999999999989e+02,1.210799999999999983e+02,1.364759999999999991e+02,1.229039999999999964e+02,1.306860000000000070e+02
1.160520000000000067e+02,-1.767839999999999918e+02,1.017120000000000033e+02,1.648259999999999934e+02,1.060919999999999987e+02,1.704540000000000077e+02,1.019039999999999964e+02,1.265580000000000069e+02,-1.680300000000000011e+02,1.098719999999999999e+02,1.748280000000000030e+02,1.000319999999999965e+02,1.560840000000000032e+02,1.658580000000000041e+02,1.372259999999999991e+02,1.300620000000000118e+02,1.431119999999999948e+02,1.368600000000000136e+02,1.309319999999999879e+02,1.421819999999999879e+02,-1.605240000000000009e+02,1.237740000000000009e+02,-1.704780000000000086e+02,1.067879999999999967e+02,1.713779999999999859e+02,1.005300000000000011e+02,1.528079999999999927e+02,-1.784939999999999998e+02,1.116539999999999964e+02,1.766459999999999866e+02,1.169399999999999977e+02,-1.782299999999999898e+02,1.021140000000000043e+02,1.636740000000000066e+02,1.179120000000000061e+02,1.616519999999999868e+02,1.384439999999999884e+02,1.211159999999999997e+02,1.437419999999999902e+02,-1.735560000000000116e+02,1.255259999999999962e+02,-1.691579999999999870e+02,-1.606680000000000064e+02,1.045919999999999987e+02,1.674960000000000093e+02,1.091820000000000022e+02,1.486200000000000045e+02,-1.636740000000000066e+02,1.301279999999999859e+02,-1.646040000000000134e+02
8.454600000000000648e+01,9.256799999999999784e+01,9.922199999999999420e+01,1.475999999999999943e+02,-1.134120000000000061e+02,-8.235599999999999454e+01,-5.161200000000000188e+01,-2.475000000000000000e+01,5.845799999999999841e+01,1.165199999999999925e+01,2.282999999999999829e+01,3.390599999999999881e+01,8.793600000000000705e+01,9.516599999999999682e+01,1.027680000000000007e+02,1.100639999999999930e+02,1.178100000000000023e+02,1.254779999999999944e+02,1.326539999999999964e+02,9.837000000000000455e+01,1.053119999999999976e+02,1.121880000000000024e+02,-8.695199999999999818e+01,-5.786399999999999721e+01,-3.114600000000000080e+01,-1.056000000000000050e+01,8.118000000000000327e+00,2.373000000000000043e+01,3.378000000000000114e+01,4.357200000000000273e+01,5.300399999999999778e+01,5.973599999999999710e+01,6.730200000000000671e+01,7.439400000000000546e+01,8.211599999999999966e+01,8.974800000000000466e+01,9.664799999999999613e+01,1.036800000000000068e+02,1.106159999999999997e+02,1.185420000000000016e+02,-6.476999999999999602e+01,-3.698400000000000176e+01,5.622599999999999909e+01,1.064519999999999982e+02,1.142999999999999972e+02,1.651680000000000064e+02,1.294679999999999893e+02,1.371599999999999966e+02,-1.680420000000000016e+02,-1.577400000000000091e+02
-1.475519999999999925e+02,-9.557999999999999829e+01,-1.596779999999999973e+02,-1.078259999999999934e+02,-1.385639999999999930e+02,-1.201860000000000070e+02,-1.541699999999999875e+02,-1.012079999999999984e+02,-1.652220000000000084e+02,-1.745639999999999930e+02,-9.490200000000000102e+01,-1.591620000000000061e+02,-1.072620000000000005e+02,-1.717500000000000000e+02,-8.904000000000000625e+01,-1.215000000000000000e+02,-1.799579999999999984e+02,-1.343880000000000052e+02,-1.683060000000000116e+02,-1.143719999999999999e+02,-1.773240000000000123e+02,-9.547799999999999443e+01,-1.614060000000000059e+02,-8.083199999999999363e+01,-1.423019999999999925e+02,-1.167900000000000063e+02,-1.228259999999999934e+02,-1.353899999999999864e+02,-1.612800000000000011e+02,-1.156140000000000043e+02,-1.758120000000000118e+02,-1.290960000000000036e+02,-1.618079999999999927e+02,-1.095660000000000025e+02,-1.155660000000000025e+02,-1.224419999999999931e+02,-1.764540000000000077e+02,-1.036680000000000064e+02,-1.676999999999999886e+02,-8.551800000000000068e+01,-1.492439999999999998e+02,-9.718200000000000216e+01,-1.620300000000000011e+02,-8.251800000000000068e+01,-1.439939999999999998e+02,-1.549859999999999900e+02,-1.025100000000000051e+02,-1.665960000000000036e+02,-8.595600000000000307e+01,-1.486740000000000066e+02
1.799399999999999977e+02,1.790339999999999918e+02,-1.799459999999999980e+02,-1.290600000000000023e+02,-1.299960000000000093e+02,-1.415279999999999916e+02,-1.408979999999999961e+02,-1.409099999999999966e+02,-1.407659999999999911e+02,-1.684979999999999905e+02,-1.683420000000000130e+02,-1.684859999999999900e+02,-1.678259999999999934e+02,-1.677599999999999909e+02,-1.403100000000000023e+02,-1.398000000000000114e+02,-1.308480000000000132e+02,-1.396860000000000070e+02,-1.393799999999999955e+02,-1.384499999999999886e+02,-1.380060000000000002e+02,-1.381200000000000045e+02,-1.305000000000000000e+02,-1.313460000000000036e+02,-1.377539999999999907e+02,-1.374180000000000064e+02,-1.379639999999999986e+02,-1.380240000000000009e+02,-1.376040000000000134e+02,-1.331759999999999877e+02,-1.374480000000000075e+02,-1.373460000000000036e+02,-1.338660000000000139e+02,-1.361639999999999873e+02,-1.363499999999999943e+02,-1.367640000000000100e+02,-1.355399999999999920e+02,-1.367940000000000111e+02,-1.635180000000000007e+02,-1.627019999999999982e+02,-1.624319999999999879e+02,-1.626539999999999964e+02,-1.621380000000000052e+02,1.786560000000000059e+02,1.783619999999999948e+02,-1.394279999999999973e+02,-1.348079999999999927e+02,-1.401899999999999977e+02,-1.346939999999999884e+02,-1.339559999999999889e+02
