1.530180000000000007e+02,1.536419999999999959e+02,1.485060000000000002e+02,-8.801999999999999602e+00,9.272400000000000375e+01,-9.019799999999999329e+01,1.485540000000000020e+02,1.662299999999999898e+02,1.624379999999999882e+02,1.563600000000000136e+02,1.541339999999999861e+02,1.535159999999999911e+02,1.533060000000000116e+02
-8.092199999999999704e+01,-2.539799999999999969e+01,2.514600000000000080e+01,-2.615399999999999991e+01,8.259000000000000341e+01,1.335360000000000014e+02,1.553880000000000052e+02,1.559099999999999966e+02,1.398600000000000136e+02,1.402139999999999986e+02,1.404060000000000059e+02,1.404540000000000077e+02,1.404660000000000082e+02
1.538160000000000025e+02,-9.469199999999999307e+01,1.237680000000000007e+02,1.334399999999999977e+02,-1.469039999999999964e+02,-1.207740000000000009e+02,1.522259999999999991e+02,1.631040000000000134e+02,1.692119999999999891e+02,1.671239999999999952e+02,1.657740000000000009e+02,1.653480000000000132e+02,1.651980000000000075e+02
-1.060079999999999956e+02,-5.065800000000000125e+01,-1.717199999999999989e+02,9.540600000000000591e+01,-1.384679999999999893e+02,1.690800000000000125e+02,1.555380000000000109e+02,1.419600000000000080e+02,1.513199999999999932e+02,1.542179999999999893e+02,1.546800000000000068e+02,1.547580000000000098e+02,1.547820000000000107e+02
6.149399999999999977e+01,6.086399999999999721e+01,1.652280000000000086e+02,1.318800000000000061e+01,-1.362239999999999895e+02,-1.752539999999999907e+02,1.576560000000000059e+02,1.695000000000000000e+02,1.484399999999999977e+02,1.459439999999999884e+02,1.452959999999999923e+02,1.451160000000000139e+02,1.450500000000000114e+02
2.673600000000000065e+01,-1.656839999999999975e+02,-6.092399999999999949e+01,-1.258199999999999932e+02,1.332299999999999898e+02,-1.454279999999999973e+02,1.503000000000000114e+02,1.340939999999999941e+02,1.363799999999999955e+02,1.396740000000000066e+02,1.408499999999999943e+02,1.411620000000000061e+02,1.412700000000000102e+02
-4.260000000000000142e+01,-6.604800000000000182e+01,-1.537379999999999995e+02,-1.063859999999999957e+02,1.601879999999999882e+02,-4.691400000000000148e+01,1.567740000000000009e+02,1.390980000000000132e+02,1.364339999999999975e+02,1.384019999999999868e+02,1.395600000000000023e+02,1.399019999999999868e+02,1.399979999999999905e+02
1.248840000000000003e+02,1.191600000000000037e+01,5.777999999999999581e+00,2.175600000000000023e+01,1.490279999999999916e+02,1.775279999999999916e+02,1.487400000000000091e+02,1.325219999999999914e+02,1.427040000000000077e+02,1.421879999999999882e+02,1.416719999999999970e+02,1.414619999999999891e+02,1.413480000000000132e+02
7.949399999999999977e+01,1.123080000000000069e+02,1.385099999999999909e+02,-5.408400000000000318e+01,1.091460000000000008e+02,6.193200000000000216e+01,1.524720000000000084e+02,1.533720000000000141e+02,1.480800000000000125e+02,1.477740000000000009e+02,1.477500000000000000e+02,1.477500000000000000e+02,1.475519999999999925e+02
1.789559999999999889e+02,-1.323600000000000065e+01,1.446599999999999930e+01,-7.082999999999999829e+01,1.670039999999999907e+02,1.615680000000000121e+02,1.548000000000000114e+02,1.381560000000000059e+02,1.595219999999999914e+02,1.616699999999999875e+02,1.614660000000000082e+02,1.610579999999999927e+02,1.608480000000000132e+02
7.558799999999999386e+01,-1.658999999999999986e+01,-1.685999999999999943e+00,-3.545999999999999819e+00,-1.126200000000000045e+02,1.786620000000000061e+02,1.469039999999999964e+02,1.573559999999999945e+02,1.619939999999999998e+02,1.602179999999999893e+02,1.589939999999999998e+02,1.586459999999999866e+02,1.584720000000000084e+02
-4.003799999999999670e+01,5.925000000000000000e+01,1.517220000000000084e+02,-1.683959999999999866e+02,-1.699919999999999902e+02,1.300740000000000123e+02,1.492379999999999995e+02,1.226580000000000013e+02,1.471980000000000075e+02,1.501260000000000048e+02,1.501260000000000048e+02,1.495860000000000127e+02,1.495860000000000127e+02
-2.056200000000000117e+01,-1.129920000000000044e+02,3.796200000000000330e+01,-1.716599999999999966e+02,-1.487820000000000107e+02,-1.571639999999999873e+02,1.463100000000000023e+02,1.549799999999999898e+02,1.637400000000000091e+02,1.623480000000000132e+02,1.615680000000000121e+02,1.615680000000000121e+02,1.615680000000000121e+02
1.340579999999999927e+02,-1.270139999999999958e+02,-3.400200000000000244e+01,2.656200000000000117e+01,1.062600000000000051e+02,8.167199999999999704e+01,1.490339999999999918e+02,1.444619999999999891e+02,1.563720000000000141e+02,1.594439999999999884e+02,1.615680000000000121e+02,1.615680000000000121e+02,1.603439999999999941e+02
7.506600000000000250e+01,-5.053799999999999670e+01,-1.277039999999999935e+02,7.156799999999999784e+01,-1.401959999999999980e+02,7.506600000000000250e+01,1.581959999999999980e+02,1.534379999999999882e+02,1.431299999999999955e+02,1.350000000000000000e+02,1.350000000000000000e+02,1.350000000000000000e+02,1.350000000000000000e+02
-6.229200000000000159e+01,-1.321020000000000039e+02,1.520999999999999943e+02,4.939800000000000324e+01,9.000000000000000000e+01,1.139639999999999986e+02,1.615680000000000121e+02,1.800000000000000000e+02,1.615680000000000121e+02,1.615680000000000121e+02,1.615680000000000121e+02,1.615680000000000121e+02,1.615680000000000121e+02
