-1.730699999999999932e+02,-1.216979999999999933e+02,-7.587600000000000477e+01,-1.411260000000000048e+02,1.233659999999999997e+02,-4.855799999999999983e+01,1.475279999999999916e+02,1.234860000000000042e+02,1.364759999999999991e+02,1.383240000000000123e+02,1.388340000000000032e+02,1.389720000000000084e+02,1.390140000000000100e+02
9.984600000000000364e+01,-3.802799999999999869e+01,6.672599999999999909e+01,1.307040000000000077e+02,1.705260000000000105e+02,-1.188840000000000003e+02,1.482719999999999914e+02,1.337220000000000084e+02,1.469639999999999986e+02,1.490939999999999941e+02,1.495080000000000098e+02,1.495980000000000132e+02,1.496279999999999859e+02
-1.435980000000000132e+02,1.346519999999999868e+02,4.801800000000000068e+01,1.167660000000000053e+02,-2.439600000000000080e+01,5.861399999999999721e+01,1.566479999999999961e+02,1.629300000000000068e+02,1.607940000000000111e+02,1.609619999999999891e+02,1.609319999999999879e+02,1.609139999999999873e+02,1.609079999999999870e+02
1.812000000000000099e+01,1.278900000000000006e+02,1.737719999999999914e+02,1.273919999999999959e+02,1.039080000000000013e+02,9.881999999999999318e+01,1.583940000000000055e+02,1.666800000000000068e+02,1.570320000000000107e+02,1.543499999999999943e+02,1.536479999999999961e+02,1.534619999999999891e+02,1.534019999999999868e+02
-1.573259999999999934e+02,-4.793999999999999773e+01,5.712599999999999767e+01,1.323600000000000065e+01,9.438599999999999568e+01,1.130999999999999943e+02,1.564379999999999882e+02,1.649219999999999970e+02,1.674000000000000057e+02,1.689180000000000064e+02,1.691819999999999879e+02,1.692299999999999898e+02,1.692419999999999902e+02
-1.416899999999999977e+02,8.064600000000000080e+01,-6.509399999999999409e+01,-9.835200000000000387e+01,-1.701899999999999977e+02,-8.142000000000000171e+01,1.472400000000000091e+02,1.205639999999999930e+02,1.271640000000000015e+02,1.276380000000000052e+02,1.279860000000000042e+02,1.280999999999999943e+02,1.281299999999999955e+02
8.748000000000000398e+01,6.194400000000000261e+01,1.423919999999999959e+02,1.476239999999999952e+02,4.966199999999999903e+01,-1.476419999999999959e+02,1.528499999999999943e+02,1.789079999999999870e+02,1.683899999999999864e+02,1.671839999999999975e+02,1.668480000000000132e+02,1.667400000000000091e+02,1.666980000000000075e+02
-7.737600000000000477e+01,3.249000000000000199e+01,2.510999999999999943e+01,1.420200000000000102e+02,-1.003139999999999930e+02,2.839199999999999946e+01,1.483259999999999934e+02,1.435320000000000107e+02,1.486380000000000052e+02,1.480980000000000132e+02,1.478580000000000041e+02,1.477680000000000007e+02,1.476839999999999975e+02
-1.621140000000000043e+02,-1.316759999999999877e+02,6.575999999999999623e+00,-8.409000000000000341e+01,1.243979999999999961e+02,-1.594319999999999879e+02,1.521479999999999961e+02,1.385879999999999939e+02,1.535219999999999914e+02,1.566179999999999950e+02,1.570680000000000121e+02,1.571339999999999861e+02,1.570680000000000121e+02
4.437599999999999767e+01,-6.032999999999999829e+01,-1.722179999999999893e+02,-9.347400000000000375e+01,-8.209199999999999875e+01,-8.015999999999999659e+01,1.481879999999999882e+02,1.199039999999999964e+02,1.507079999999999984e+02,1.551179999999999950e+02,1.559519999999999982e+02,1.560600000000000023e+02,1.559699999999999989e+02
-4.217999999999999972e+01,-1.031340000000000003e+02,-9.292199999999999704e+01,1.307880000000000109e+02,1.748280000000000030e+02,-9.000000000000000000e+01,1.506179999999999950e+02,1.198020000000000067e+02,1.438679999999999950e+02,1.509900000000000091e+02,1.526220000000000141e+02,1.534379999999999882e+02,1.532280000000000086e+02
-1.366140000000000043e+02,-5.663999999999999702e+00,-5.070600000000000307e+01,1.187879999999999967e+02,-1.723319999999999936e+02,1.303619999999999948e+02,1.466100000000000136e+02,1.360440000000000111e+02,1.498079999999999927e+02,1.534379999999999882e+02,1.538880000000000052e+02,1.543559999999999945e+02,1.543559999999999945e+02
1.182420000000000044e+02,-5.503199999999999648e+01,-1.570500000000000114e+02,1.539600000000000080e+01,-1.619939999999999998e+02,-1.405980000000000132e+02,1.468859999999999957e+02,1.454099999999999966e+02,1.560360000000000014e+02,1.570680000000000121e+02,1.570680000000000121e+02,1.570680000000000121e+02,1.562520000000000095e+02
-1.784519999999999982e+02,1.436040000000000134e+02,4.394400000000000261e+01,-1.137480000000000047e+02,6.896399999999999864e+01,1.065840000000000032e+02,1.555560000000000116e+02,9.000000000000000000e+01,1.165619999999999976e+02,1.084320000000000022e+02,1.084320000000000022e+02,1.084320000000000022e+02,9.000000000000000000e+01
7.618800000000000239e+01,1.733700000000000045e+02,-1.532760000000000105e+02,-1.691160000000000139e+02,1.286579999999999870e+02,-1.059479999999999933e+02,1.534379999999999882e+02,1.463100000000000023e+02,1.350000000000000000e+02,1.236899999999999977e+02,1.236899999999999977e+02,1.236899999999999977e+02,1.236899999999999977e+02
6.176400000000000290e+01,-8.900400000000000489e+01,2.262000000000000011e+00,0.000000000000000000e+00,-1.705380000000000109e+02,7.596599999999999397e+01,1.534379999999999882e+02,-1.534379999999999882e+02,-1.534379999999999882e+02,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02
