# sens: 25
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 10freqfini: 60000n_med: 200Los datos estan ordenados de forma freqs, rs, ts.
3.678778894472361571e+04,3.906279999999999822e-03,-1.010220000000000056e+02
3.708924623115577560e+04,3.936799999999999848e-03,-1.011659999999999968e+02
3.739070351758794277e+04,3.967309999999999934e-03,-1.010759999999999934e+02
3.769216080402010266e+04,3.997829999999999960e-03,-1.012620000000000005e+02
3.799361809045226255e+04,4.028349999999999986e-03,-1.014000000000000057e+02
3.829507537688442244e+04,4.058870000000000013e-03,-1.013100000000000023e+02
3.859653266331658233e+04,4.089390000000000039e-03,-1.014479999999999933e+02
3.889798994974874222e+04,4.119900000000000125e-03,-1.013520000000000039e+02
3.919944723618090211e+04,4.180940000000000177e-03,-1.014899999999999949e+02
3.950090452261306200e+04,4.180940000000000177e-03,-1.014419999999999931e+02
3.980236180904522189e+04,4.211460000000000203e-03,-1.015739999999999981e+02
4.010381909547738906e+04,4.272490000000000315e-03,-1.019219999999999970e+02
4.040527638190954895e+04,4.272490000000000315e-03,-1.020960000000000036e+02
4.070673366834170884e+04,4.303010000000000342e-03,-1.022159999999999940e+02
4.100819095477386873e+04,4.364039999999999586e-03,-1.021260000000000048e+02
4.130964824120602862e+04,4.394559999999999612e-03,-1.020360000000000014e+02
4.161110552763818851e+04,4.425079999999999639e-03,-1.021560000000000059e+02
4.191256281407034840e+04,4.425079999999999639e-03,-1.023179999999999978e+02
4.221402010050251556e+04,4.486109999999999751e-03,-1.026419999999999959e+02
4.251547738693467545e+04,4.486109999999999751e-03,-1.025520000000000067e+02
4.281693467336683534e+04,4.547149999999999803e-03,-1.024620000000000033e+02
4.311839195979899523e+04,4.577669999999999829e-03,-1.025759999999999934e+02
4.341984924623115512e+04,4.608179999999999915e-03,-1.026839999999999975e+02
4.372130653266331501e+04,4.638699999999999941e-03,-1.027920000000000016e+02
4.402276381909547490e+04,4.699739999999999994e-03,-1.027019999999999982e+02
4.432422110552763479e+04,4.730250000000000080e-03,-1.030079999999999956e+02
4.462567839195979468e+04,4.760770000000000106e-03,-1.031159999999999997e+02
4.492713567839196185e+04,4.791290000000000132e-03,-1.030259999999999962e+02
4.522859296482412174e+04,4.821810000000000158e-03,-1.031280000000000001e+02
4.553005025125628163e+04,4.882840000000000270e-03,-1.034219999999999970e+02
4.583150753768844152e+04,4.913360000000000297e-03,-1.032840000000000060e+02
4.613296482412060141e+04,4.943880000000000323e-03,-1.033859999999999957e+02
4.643442211055276130e+04,5.004909999999999567e-03,-1.036200000000000045e+02
4.673587939698492119e+04,5.065949999999999620e-03,-1.034879999999999995e+02
4.703733668341708835e+04,5.126979999999999732e-03,-1.037219999999999942e+02
4.733879396984924824e+04,5.157499999999999758e-03,-1.037699999999999960e+02
4.764025125628140813e+04,5.249049999999999896e-03,-1.037279999999999944e+02
4.794170854271356802e+04,5.340609999999999975e-03,-1.040819999999999936e+02
4.824316582914572791e+04,5.432160000000000113e-03,-1.038239999999999981e+02
4.854462311557788780e+04,5.554230000000000278e-03,-1.040340000000000060e+02
4.884608040201004769e+04,5.737329999999999687e-03,-1.042800000000000011e+02
4.914753768844220758e+04,6.011990000000000042e-03,-1.041119999999999948e+02
4.944899497487436747e+04,6.469759999999999747e-03,-1.045319999999999965e+02
4.975045226130653464e+04,7.812559999999999644e-03,-1.044180000000000064e+02
5.005190954773869453e+04,2.679459999999999828e-02,-1.075139999999999958e+02
5.035336683417085442e+04,1.586919999999999911e-03,-1.057800000000000011e+02
5.065482412060301431e+04,3.356950000000000038e-03,-1.045139999999999958e+02
5.095628140703517420e+04,4.028349999999999986e-03,-1.045499999999999972e+02
5.125773869346733409e+04,4.333530000000000368e-03,-1.046219999999999999e+02
5.155919597989949398e+04,4.547149999999999803e-03,-1.048499999999999943e+02
5.186065326633166114e+04,4.669219999999999968e-03,-1.048259999999999934e+02
5.216211055276382103e+04,4.791290000000000132e-03,-1.050960000000000036e+02
5.246356783919598092e+04,4.882840000000000270e-03,-1.048439999999999941e+02
5.276502512562814081e+04,4.943880000000000323e-03,-1.052039999999999935e+02
5.306648241206030070e+04,5.004909999999999567e-03,-1.050060000000000002e+02
5.336793969849246059e+04,5.065949999999999620e-03,-1.052219999999999942e+02
5.366939698492462048e+04,5.126979999999999732e-03,-1.050780000000000030e+02
5.397085427135678037e+04,5.157499999999999758e-03,-1.055160000000000053e+02
5.427231155778894026e+04,5.188019999999999785e-03,-1.053659999999999997e+02
5.457376884422110743e+04,5.249049999999999896e-03,-1.054440000000000026e+02
5.487522613065326732e+04,5.279569999999999923e-03,-1.055220000000000056e+02
5.517668341708542721e+04,5.310089999999999949e-03,-1.055999999999999943e+02
5.547814070351758710e+04,5.340609999999999975e-03,-1.058460000000000036e+02
5.577959798994974699e+04,5.371120000000000061e-03,-1.055819999999999936e+02
5.608105527638190688e+04,5.432160000000000113e-03,-1.059959999999999951e+02
5.638251256281406677e+04,5.462680000000000140e-03,-1.057319999999999993e+02
5.668396984924623393e+04,5.493190000000000225e-03,-1.061820000000000022e+02
5.698542713567839382e+04,5.523710000000000252e-03,-1.059240000000000066e+02
5.728688442211055371e+04,5.554230000000000278e-03,-1.061580000000000013e+02
5.758834170854271360e+04,5.554230000000000278e-03,-1.062720000000000056e+02
5.788979899497487349e+04,5.615260000000000390e-03,-1.061760000000000019e+02
5.819125628140703338e+04,5.645780000000000416e-03,-1.066200000000000045e+02
5.849271356783919327e+04,5.676299999999999575e-03,-1.061520000000000010e+02
5.879417085427135316e+04,5.706819999999999601e-03,-1.065840000000000032e+02
5.909562814070351305e+04,5.706819999999999601e-03,-1.065420000000000016e+02
5.939708542713568022e+04,5.737329999999999687e-03,-1.064459999999999980e+02
5.969854271356784011e+04,5.798369999999999740e-03,-1.068719999999999999e+02
6.000000000000000000e+04,5.828889999999999766e-03,-1.066200000000000045e+02
