# sens: 25
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 50080freqfini: 50110n_med: 100Los datos estan ordenados de forma freqs, rs, ts.
5.009060606060606369e+04,1.759960000000000135e-01,-1.311179999999999950e+02
5.009090909090908826e+04,1.845710000000000128e-01,-1.326119999999999948e+02
5.009121212121212011e+04,1.939099999999999990e-01,-1.342680000000000007e+02
5.009151515151515196e+04,2.040720000000000034e-01,-1.360980000000000132e+02
5.009181818181818380e+04,2.151500000000000079e-01,-1.381380000000000052e+02
5.009212121212121565e+04,2.271739999999999871e-01,-1.404240000000000066e+02
5.009242424242424022e+04,2.402350000000000041e-01,-1.429739999999999895e+02
5.009272727272727207e+04,2.543050000000000033e-01,-1.458600000000000136e+02
5.009303030303030391e+04,2.693809999999999816e-01,-1.490879999999999939e+02
5.009333333333333576e+04,2.852799999999999780e-01,-1.527299999999999898e+02
5.009363636363636033e+04,3.018210000000000059e-01,-1.568160000000000025e+02
5.009393939393939218e+04,3.184529999999999861e-01,-1.613940000000000055e+02
5.009424242424242402e+04,3.345969999999999778e-01,-1.664939999999999998e+02
5.009454545454545587e+04,3.492450000000000276e-01,-1.721040000000000134e+02
5.009484848484848771e+04,3.613609999999999878e-01,-1.781879999999999882e+02
5.009515151515151229e+04,3.697829999999999728e-01,1.753379999999999939e+02
5.009545454545454413e+04,3.735680000000000112e-01,1.686479999999999961e+02
5.009575757575757598e+04,3.721940000000000248e-01,1.618679999999999950e+02
5.009606060606060782e+04,3.657860000000000000e-01,1.552019999999999982e+02
5.009636363636363967e+04,3.550429999999999975e-01,1.488300000000000125e+02
5.009666666666666424e+04,3.410050000000000026e-01,1.428660000000000139e+02
5.009696969696969609e+04,3.248920000000000141e-01,1.374060000000000059e+02
5.009727272727272793e+04,3.077110000000000123e-01,1.324559999999999889e+02
5.009757575757575978e+04,2.903459999999999930e-01,1.280099999999999909e+02
5.009787878787878435e+04,2.733780000000000099e-01,1.240559999999999974e+02
5.009818181818181620e+04,2.572349999999999914e-01,1.205460000000000065e+02
5.009848484848484804e+04,2.420970000000000066e-01,1.174260000000000019e+02
5.009878787878787989e+04,2.279980000000000062e-01,1.146539999999999964e+02
5.009909090909091174e+04,2.150279999999999969e-01,1.121820000000000022e+02
5.009939393939393631e+04,2.030949999999999978e-01,1.099680000000000035e+02
5.009969696969696815e+04,1.921090000000000020e-01,1.079879999999999995e+02
5.010000000000000000e+04,1.820690000000000086e-01,1.062120000000000033e+02
5.010030303030303185e+04,1.728220000000000034e-01,1.046099999999999994e+02
5.010060606060606369e+04,1.643689999999999873e-01,1.031580000000000013e+02
5.010090909090908826e+04,1.565870000000000040e-01,1.018379999999999939e+02
5.010121212121212011e+04,1.493839999999999890e-01,1.006320000000000050e+02
5.010151515151515196e+04,1.427620000000000000e-01,9.953400000000000603e+01
5.010181818181818380e+04,1.366590000000000027e-01,9.851999999999999602e+01
5.010212121212121565e+04,1.309520000000000128e-01,9.759000000000000341e+01
5.010242424242424022e+04,1.256720000000000059e-01,9.673199999999999932e+01
5.010272727272727207e+04,1.207889999999999936e-01,9.593399999999999750e+01
5.010303030303030391e+04,1.162419999999999981e-01,9.518999999999999773e+01
5.010333333333333576e+04,1.119689999999999991e-01,9.450600000000000023e+01
5.010363636363636033e+04,1.079719999999999985e-01,9.387000000000000455e+01
5.010393939393939218e+04,1.042180000000000051e-01,9.326399999999999579e+01
5.010424242424242402e+04,1.007389999999999952e-01,9.270000000000000284e+01
5.010454545454545587e+04,9.741260000000000197e-02,9.219599999999999795e+01
5.010484848484848771e+04,9.429980000000000306e-02,9.169799999999999329e+01
5.010515151515151229e+04,9.140059999999999851e-02,9.123000000000000398e+01
5.010545454545454413e+04,8.862349999999999395e-02,9.079800000000000182e+01
5.010575757575757598e+04,8.599900000000000599e-02,9.039000000000000057e+01
5.010606060606060782e+04,8.352710000000000690e-02,9.000000000000000000e+01
5.010636363636363967e+04,8.117720000000000491e-02,8.962199999999999989e+01
5.010666666666666424e+04,7.891890000000000016e-02,8.927400000000000091e+01
5.010696969696969609e+04,7.681319999999999815e-02,8.894400000000000261e+01
5.010727272727272793e+04,7.476850000000000163e-02,8.862000000000000455e+01
5.010757575757575978e+04,7.287649999999999684e-02,8.833799999999999386e+01
5.010787878787878435e+04,7.101490000000000580e-02,8.804999999999999716e+01
5.010818181818181620e+04,6.927540000000000087e-02,8.776800000000000068e+01
5.010848484848484804e+04,6.759690000000000143e-02,8.749800000000000466e+01
5.010878787878787989e+04,6.600999999999999923e-02,8.725199999999999534e+01
5.010909090909091174e+04,6.445359999999999978e-02,8.702400000000000091e+01
5.010939393939393631e+04,6.298879999999999757e-02,8.678400000000000603e+01
5.010969696969696815e+04,6.158469999999999916e-02,8.657399999999999807e+01
5.011000000000000000e+04,6.021139999999999826e-02,8.637000000000000455e+01
