date/time: .03/05/2018.12:36 p.m.
Run 1

time	V
9.189000	6.434191E+0
9.190000	6.431679E+0
9.191000	6.429167E+0
9.192000	6.444239E+0
9.193000	6.459311E+0
9.194000	6.461824E+0
9.195000	6.486944E+0
9.196000	6.499505E+0
9.197000	6.517089E+0
9.198000	6.532162E+0
9.199000	6.549746E+0
9.200000	6.569843E+0
9.201000	6.582403E+0
9.202000	6.597475E+0
9.203000	6.605012E+0
9.204000	6.605012E+0
9.205000	6.594963E+0
9.206000	6.597475E+0
9.207000	6.584915E+0
9.208000	6.592451E+0
9.209000	6.584915E+0
9.210000	6.574867E+0
9.211000	6.579891E+0
9.212000	6.557282E+0
9.213000	6.549746E+0
9.214000	6.524625E+0
9.215000	6.527137E+0
9.216000	6.507041E+0
9.217000	6.499505E+0
9.218000	6.491968E+0
9.219000	6.479408E+0
9.220000	6.476896E+0
9.221000	6.469360E+0
9.222000	6.454287E+0
9.223000	6.451775E+0
9.224000	6.454287E+0
9.225000	6.439215E+0
9.226000	6.454287E+0
9.227000	6.464336E+0
9.228000	6.486944E+0
9.229000	6.502017E+0
9.230000	6.524625E+0
9.231000	6.544722E+0
9.232000	6.562306E+0
9.233000	6.582403E+0
9.234000	6.597475E+0
9.235000	6.620084E+0
9.236000	6.625108E+0
9.237000	6.645205E+0
9.238000	6.640181E+0
9.239000	6.632645E+0
9.240000	6.635157E+0
9.241000	6.620084E+0
9.242000	6.594963E+0
9.243000	6.569843E+0
9.244000	6.547234E+0
9.245000	6.507041E+0
9.246000	6.502017E+0
9.247000	6.471872E+0
9.248000	6.466848E+0
9.249000	6.456799E+0
9.250000	6.444239E+0
9.251000	6.439215E+0
9.252000	6.439215E+0
9.253000	6.439215E+0
9.254000	6.441727E+0
9.255000	6.464336E+0
9.256000	6.474384E+0
9.257000	6.502017E+0
9.258000	6.517089E+0
9.259000	6.532162E+0
9.260000	6.549746E+0
9.261000	6.554770E+0
9.262000	6.567331E+0
9.263000	6.574867E+0
9.264000	6.589939E+0
9.265000	6.579891E+0
9.266000	6.594963E+0
9.267000	6.597475E+0
9.268000	6.599988E+0
9.269000	6.605012E+0
9.270000	6.605012E+0
9.271000	6.602500E+0
9.272000	6.587427E+0
9.273000	6.574867E+0
9.274000	6.562306E+0
9.275000	6.567331E+0
9.276000	6.549746E+0
9.277000	6.544722E+0
9.278000	6.519601E+0
9.279000	6.502017E+0
9.280000	6.481920E+0
9.281000	6.464336E+0
9.282000	6.461824E+0
9.283000	6.444239E+0
9.284000	6.451775E+0
9.285000	6.434191E+0
9.286000	6.436703E+0
9.287000	6.434191E+0
9.288000	6.446751E+0
9.289000	6.471872E+0
9.290000	6.489456E+0
9.291000	6.522113E+0
9.292000	6.539698E+0
9.293000	6.562306E+0
9.294000	6.572355E+0
9.295000	6.607524E+0
9.296000	6.622596E+0
9.297000	6.637669E+0
9.298000	6.647717E+0
9.299000	6.652741E+0
9.300000	6.640181E+0
9.301000	6.630132E+0
9.302000	6.615060E+0
9.303000	6.594963E+0
9.304000	6.577379E+0
9.305000	6.552258E+0
9.306000	6.539698E+0
9.307000	6.519601E+0
9.308000	6.502017E+0
9.309000	6.484432E+0
9.310000	6.464336E+0
9.311000	6.451775E+0
9.312000	6.444239E+0
9.313000	6.444239E+0
9.314000	6.444239E+0
9.315000	6.461824E+0
9.316000	6.464336E+0
9.317000	6.479408E+0
9.318000	6.484432E+0
9.319000	6.496993E+0
9.320000	6.512065E+0
9.321000	6.522113E+0
9.322000	6.539698E+0
9.323000	6.549746E+0
9.324000	6.569843E+0
9.325000	6.569843E+0
9.326000	6.589939E+0
9.327000	6.584915E+0
9.328000	6.597475E+0
9.329000	6.597475E+0
9.330000	6.599988E+0
9.331000	6.607524E+0
9.332000	6.620084E+0
9.333000	6.620084E+0
9.334000	6.602500E+0
9.335000	6.607524E+0
9.336000	6.587427E+0
9.337000	6.574867E+0
9.338000	6.554770E+0
9.339000	6.532162E+0
9.340000	6.519601E+0
9.341000	6.504529E+0
9.342000	6.481920E+0
9.343000	6.459311E+0
9.344000	6.446751E+0
9.345000	6.414094E+0
9.346000	6.421630E+0
9.347000	6.421630E+0
9.348000	6.434191E+0
9.349000	6.451775E+0
9.350000	6.464336E+0
9.351000	6.486944E+0
9.352000	6.507041E+0
9.353000	6.529649E+0
9.354000	6.544722E+0
9.355000	6.589939E+0
9.356000	6.599988E+0
9.357000	6.625108E+0
9.358000	6.635157E+0
9.359000	6.645205E+0
9.360000	6.652741E+0
9.361000	6.642693E+0
9.362000	6.637669E+0
9.363000	6.617572E+0
9.364000	6.607524E+0
9.365000	6.584915E+0
9.366000	6.574867E+0
9.367000	6.554770E+0
9.368000	6.534674E+0
9.369000	6.512065E+0
9.370000	6.496993E+0
9.371000	6.479408E+0
9.372000	6.464336E+0
9.373000	6.464336E+0
9.374000	6.454287E+0
9.375000	6.469360E+0
9.376000	6.456799E+0
9.377000	6.464336E+0
9.378000	6.464336E+0
9.379000	6.474384E+0
9.380000	6.484432E+0
9.381000	6.496993E+0
9.382000	6.512065E+0
9.383000	6.514577E+0
9.384000	6.529649E+0
9.385000	6.524625E+0
9.386000	6.547234E+0
9.387000	6.562306E+0
9.388000	6.579891E+0
9.389000	6.605012E+0
9.390000	6.615060E+0
9.391000	6.627620E+0
9.392000	6.632645E+0
9.393000	6.630132E+0
9.394000	6.625108E+0
9.395000	6.640181E+0
9.396000	6.622596E+0
9.397000	6.610036E+0
9.398000	6.594963E+0
9.399000	6.574867E+0
9.400000	6.544722E+0
9.401000	6.519601E+0
9.402000	6.491968E+0
9.403000	6.471872E+0
9.404000	6.464336E+0
9.405000	6.434191E+0
9.406000	6.439215E+0
9.407000	6.429167E+0
9.408000	6.426654E+0
9.409000	6.431679E+0
9.410000	6.434191E+0
9.411000	6.446751E+0
9.412000	6.476896E+0
9.413000	6.496993E+0
9.414000	6.517089E+0
9.415000	6.557282E+0
9.416000	6.569843E+0
9.417000	6.594963E+0
9.418000	6.602500E+0
9.419000	6.622596E+0
9.420000	6.642693E+0
9.421000	6.645205E+0
9.422000	6.652741E+0
9.423000	6.647717E+0
9.424000	6.647717E+0
9.425000	6.610036E+0
9.426000	6.597475E+0
9.427000	6.574867E+0
9.428000	6.562306E+0
9.429000	6.547234E+0
9.430000	6.527137E+0
9.431000	6.522113E+0
9.432000	6.509553E+0
9.433000	6.491968E+0
9.434000	6.476896E+0
9.435000	6.486944E+0
9.436000	6.469360E+0
9.437000	6.466848E+0
9.438000	6.459311E+0
9.439000	6.464336E+0
9.440000	6.464336E+0
9.441000	6.474384E+0
9.442000	6.469360E+0
9.443000	6.481920E+0
9.444000	6.486944E+0
9.445000	6.484432E+0
9.446000	6.514577E+0
9.447000	6.524625E+0
9.448000	6.554770E+0
9.449000	6.574867E+0
9.450000	6.599988E+0
9.451000	6.622596E+0
9.452000	6.637669E+0
9.453000	6.640181E+0
9.454000	6.645205E+0
9.455000	6.650229E+0
9.456000	6.637669E+0
9.457000	6.635157E+0
9.458000	6.625108E+0
9.459000	6.607524E+0
9.460000	6.587427E+0
9.461000	6.564819E+0
9.462000	6.547234E+0
9.463000	6.512065E+0
9.464000	6.491968E+0
9.465000	6.449263E+0
9.466000	6.444239E+0
9.467000	6.429167E+0
9.468000	6.421630E+0
9.469000	6.419118E+0
9.470000	6.421630E+0
9.471000	6.439215E+0
9.472000	6.451775E+0
9.473000	6.459311E+0
9.474000	6.481920E+0
9.475000	6.514577E+0
9.476000	6.527137E+0
9.477000	6.562306E+0
9.478000	6.582403E+0
9.479000	6.607524E+0
9.480000	6.622596E+0
9.481000	6.632645E+0
9.482000	6.630132E+0
9.483000	6.640181E+0
9.484000	6.635157E+0
9.485000	6.615060E+0
9.486000	6.617572E+0
9.487000	6.605012E+0
9.488000	6.602500E+0
9.489000	6.587427E+0
9.490000	6.579891E+0
9.491000	6.567331E+0
9.492000	6.547234E+0
9.493000	6.532162E+0
9.494000	6.504529E+0
9.495000	6.512065E+0
9.496000	6.486944E+0
9.497000	6.489456E+0
9.498000	6.474384E+0
9.499000	6.464336E+0
9.500000	6.454287E+0
9.501000	6.444239E+0
9.502000	6.441727E+0
9.503000	6.454287E+0
9.504000	6.466848E+0
9.505000	6.464336E+0
9.506000	6.491968E+0
9.507000	6.504529E+0
9.508000	6.522113E+0
9.509000	6.542210E+0
9.510000	6.554770E+0
9.511000	6.582403E+0
9.512000	6.607524E+0
9.513000	6.625108E+0
9.514000	6.640181E+0
9.515000	6.667814E+0
9.516000	6.667814E+0
9.517000	6.662789E+0
9.518000	6.650229E+0
9.519000	6.640181E+0
9.520000	6.630132E+0
9.521000	6.605012E+0
9.522000	6.579891E+0
9.523000	6.559794E+0
9.524000	6.534674E+0
9.525000	6.484432E+0
9.526000	6.466848E+0
9.527000	6.441727E+0
9.528000	6.429167E+0
9.529000	6.424142E+0
9.530000	6.419118E+0
9.531000	6.429167E+0
9.532000	6.429167E+0
9.533000	6.444239E+0
9.534000	6.444239E+0
9.535000	6.479408E+0
9.536000	6.499505E+0
9.537000	6.529649E+0
9.538000	6.547234E+0
9.539000	6.564819E+0
9.540000	6.577379E+0
9.541000	6.592451E+0
9.542000	6.602500E+0
9.543000	6.610036E+0
9.544000	6.622596E+0
9.545000	6.617572E+0
9.546000	6.632645E+0
9.547000	6.630132E+0
9.548000	6.627620E+0
9.549000	6.620084E+0
9.550000	6.607524E+0
9.551000	6.594963E+0
9.552000	6.582403E+0
9.553000	6.564819E+0
9.554000	6.544722E+0
9.555000	6.547234E+0
9.556000	6.522113E+0
9.557000	6.514577E+0
9.558000	6.496993E+0
9.559000	6.479408E+0
9.560000	6.461824E+0
9.561000	6.444239E+0
9.562000	6.439215E+0
9.563000	6.436703E+0
9.564000	6.444239E+0
9.565000	6.434191E+0
9.566000	6.451775E+0
9.567000	6.464336E+0
9.568000	6.484432E+0
9.569000	6.499505E+0
9.570000	6.519601E+0
9.571000	6.547234E+0
9.572000	6.572355E+0
9.573000	6.597475E+0
9.574000	6.620084E+0
9.575000	6.655253E+0
9.576000	6.657765E+0
9.577000	6.677862E+0
9.578000	6.677862E+0
9.579000	6.667814E+0
9.580000	6.655253E+0
9.581000	6.632645E+0
9.582000	6.615060E+0
9.583000	6.584915E+0
9.584000	6.564819E+0
9.585000	6.522113E+0
9.586000	6.509553E+0
9.587000	6.484432E+0
9.588000	6.471872E+0
9.589000	6.456799E+0
9.590000	6.441727E+0
9.591000	6.439215E+0
9.592000	6.434191E+0
9.593000	6.429167E+0
9.594000	6.431679E+0
9.595000	6.464336E+0
9.596000	6.469360E+0
9.597000	6.494480E+0
9.598000	6.507041E+0
9.599000	6.517089E+0
9.600000	6.544722E+0
9.601000	6.552258E+0
9.602000	6.564819E+0
9.603000	6.579891E+0
9.604000	6.602500E+0
9.605000	6.602500E+0
9.606000	6.620084E+0
9.607000	6.625108E+0
9.608000	6.637669E+0
9.609000	6.637669E+0
9.610000	6.625108E+0
9.611000	6.625108E+0
9.612000	6.612548E+0
9.613000	6.599988E+0
9.614000	6.584915E+0
9.615000	6.589939E+0
9.616000	6.564819E+0
9.617000	6.552258E+0
9.618000	6.527137E+0
9.619000	6.514577E+0
9.620000	6.494480E+0
9.621000	6.464336E+0
9.622000	6.449263E+0
9.623000	6.434191E+0
9.624000	6.426654E+0
9.625000	6.409070E+0
9.626000	6.424142E+0
9.627000	6.429167E+0
9.628000	6.451775E+0
9.629000	6.466848E+0
9.630000	6.489456E+0
9.631000	6.514577E+0
9.632000	6.542210E+0
9.633000	6.567331E+0
9.634000	6.582403E+0
9.635000	6.625108E+0
9.636000	6.632645E+0
9.637000	6.660277E+0
9.638000	6.665301E+0
9.639000	6.675350E+0
9.640000	6.672838E+0
9.641000	6.657765E+0
9.642000	6.647717E+0
9.643000	6.625108E+0
9.644000	6.607524E+0
9.645000	6.569843E+0
9.646000	6.549746E+0
9.647000	6.524625E+0
9.648000	6.499505E+0
9.649000	6.484432E+0
9.650000	6.471872E+0
9.651000	6.459311E+0
9.652000	6.454287E+0
9.653000	6.446751E+0
9.654000	6.441727E+0
9.655000	6.459311E+0
9.656000	6.451775E+0
9.657000	6.464336E+0
9.658000	6.474384E+0
9.659000	6.486944E+0
9.660000	6.496993E+0
9.661000	6.507041E+0
9.662000	6.524625E+0
9.663000	6.547234E+0
9.664000	6.564819E+0
9.665000	6.564819E+0
9.666000	6.597475E+0
9.667000	6.605012E+0
9.668000	6.612548E+0
9.669000	6.622596E+0
9.670000	6.622596E+0
9.671000	6.637669E+0
9.672000	6.642693E+0
9.673000	6.640181E+0
9.674000	6.627620E+0
9.675000	6.645205E+0
9.676000	6.620084E+0
9.677000	6.602500E+0
9.678000	6.572355E+0
9.679000	6.552258E+0
9.680000	6.524625E+0
9.681000	6.486944E+0
9.682000	6.466848E+0
9.683000	6.446751E+0
9.684000	6.441727E+0
9.685000	6.411582E+0
9.686000	6.419118E+0
9.687000	6.411582E+0
9.688000	6.429167E+0
9.689000	6.439215E+0
9.690000	6.446751E+0
9.691000	6.474384E+0
9.692000	6.502017E+0
9.693000	6.517089E+0
9.694000	6.542210E+0
9.695000	6.582403E+0
9.696000	6.602500E+0
9.697000	6.630132E+0
9.698000	6.645205E+0
9.699000	6.657765E+0
9.700000	6.670326E+0
9.701000	6.667814E+0
9.702000	6.665301E+0
9.703000	6.652741E+0
9.704000	6.645205E+0
9.705000	6.602500E+0
9.706000	6.587427E+0
9.707000	6.567331E+0
9.708000	6.552258E+0
9.709000	6.534674E+0
9.710000	6.514577E+0
9.711000	6.491968E+0
9.712000	6.479408E+0
9.713000	6.459311E+0
9.714000	6.444239E+0
9.715000	6.464336E+0
9.716000	6.451775E+0
9.717000	6.464336E+0
9.718000	6.459311E+0
9.719000	6.466848E+0
9.720000	6.466848E+0
9.721000	6.474384E+0
9.722000	6.484432E+0
9.723000	6.496993E+0
9.724000	6.517089E+0
9.725000	6.517089E+0
9.726000	6.552258E+0
9.727000	6.567331E+0
9.728000	6.594963E+0
9.729000	6.605012E+0
9.730000	6.622596E+0
9.731000	6.635157E+0
9.732000	6.645205E+0
9.733000	6.655253E+0
9.734000	6.652741E+0
9.735000	6.665301E+0
9.736000	6.652741E+0
9.737000	6.640181E+0
9.738000	6.610036E+0
9.739000	6.589939E+0
9.740000	6.559794E+0
9.741000	6.524625E+0
9.742000	6.509553E+0
9.743000	6.484432E+0
9.744000	6.471872E+0
9.745000	6.436703E+0
9.746000	6.424142E+0
9.747000	6.411582E+0
9.748000	6.404046E+0
9.749000	6.404046E+0
9.750000	6.421630E+0
9.751000	6.439215E+0
9.752000	6.464336E+0
9.753000	6.484432E+0
9.754000	6.507041E+0
9.755000	6.544722E+0
9.756000	6.559794E+0
9.757000	6.587427E+0
9.758000	6.612548E+0
9.759000	6.632645E+0
9.760000	6.655253E+0
9.761000	6.652741E+0
9.762000	6.655253E+0
9.763000	6.647717E+0
9.764000	6.645205E+0
9.765000	6.627620E+0
9.766000	6.617572E+0
9.767000	6.605012E+0
9.768000	6.592451E+0
9.769000	6.574867E+0
9.770000	6.552258E+0
9.771000	6.534674E+0
9.772000	6.517089E+0
9.773000	6.504529E+0
9.774000	6.489456E+0
9.775000	6.494480E+0
9.776000	6.471872E+0
9.777000	6.461824E+0
9.778000	6.449263E+0
9.779000	6.449263E+0
9.780000	6.454287E+0
9.781000	6.451775E+0
9.782000	6.451775E+0
9.783000	6.464336E+0
9.784000	6.474384E+0
9.785000	6.471872E+0
9.786000	6.504529E+0
9.787000	6.522113E+0
9.788000	6.557282E+0
9.789000	6.574867E+0
9.790000	6.589939E+0
9.791000	6.620084E+0
9.792000	6.632645E+0
9.793000	6.640181E+0
9.794000	6.652741E+0
9.795000	6.672838E+0
9.796000	6.675350E+0
9.797000	6.665301E+0
9.798000	6.652741E+0
9.799000	6.630132E+0
9.800000	6.612548E+0
9.801000	6.574867E+0
9.802000	6.544722E+0
9.803000	6.524625E+0
9.804000	6.504529E+0
9.805000	6.466848E+0
9.806000	6.449263E+0
9.807000	6.424142E+0
9.808000	6.416606E+0
9.809000	6.404046E+0
9.810000	6.406558E+0
9.811000	6.419118E+0
9.812000	6.439215E+0
9.813000	6.449263E+0
9.814000	6.464336E+0
9.815000	6.496993E+0
9.816000	6.517089E+0
9.817000	6.549746E+0
9.818000	6.574867E+0
9.819000	6.597475E+0
9.820000	6.607524E+0
9.821000	6.620084E+0
9.822000	6.625108E+0
9.823000	6.640181E+0
9.824000	6.647717E+0
9.825000	6.637669E+0
9.826000	6.637669E+0
9.827000	6.627620E+0
9.828000	6.622596E+0
9.829000	6.602500E+0
9.830000	6.592451E+0
9.831000	6.579891E+0
9.832000	6.569843E+0
9.833000	6.549746E+0
9.834000	6.524625E+0
9.835000	6.512065E+0
9.836000	6.494480E+0
9.837000	6.481920E+0
9.838000	6.469360E+0
9.839000	6.456799E+0
9.840000	6.454287E+0
9.841000	6.439215E+0
9.842000	6.439215E+0
9.843000	6.434191E+0
9.844000	6.444239E+0
9.845000	6.441727E+0
9.846000	6.464336E+0
9.847000	6.484432E+0
9.848000	6.512065E+0
9.849000	6.524625E+0
9.850000	6.547234E+0
9.851000	6.574867E+0
9.852000	6.597475E+0
9.853000	6.617572E+0
9.854000	6.640181E+0
9.855000	6.670326E+0
9.856000	6.680374E+0
9.857000	6.682886E+0
9.858000	6.672838E+0
9.859000	6.665301E+0
9.860000	6.642693E+0
9.861000	6.620084E+0
9.862000	6.592451E+0
9.863000	6.574867E+0
9.864000	6.549746E+0
9.865000	6.504529E+0
9.866000	6.476896E+0
9.867000	6.459311E+0
9.868000	6.434191E+0
9.869000	6.419118E+0
9.870000	6.409070E+0
9.871000	6.424142E+0
9.872000	6.424142E+0
9.873000	6.429167E+0
9.874000	6.441727E+0
9.875000	6.474384E+0
9.876000	6.484432E+0
9.877000	6.502017E+0
9.878000	6.514577E+0
9.879000	6.534674E+0
9.880000	6.567331E+0
9.881000	6.582403E+0
9.882000	6.599988E+0
9.883000	6.617572E+0
9.884000	6.627620E+0
9.885000	6.620084E+0
9.886000	6.632645E+0
9.887000	6.627620E+0
9.888000	6.635157E+0
9.889000	6.625108E+0
9.890000	6.622596E+0
9.891000	6.615060E+0
9.892000	6.612548E+0
9.893000	6.594963E+0
9.894000	6.572355E+0
9.895000	6.562306E+0
9.896000	6.544722E+0
9.897000	6.522113E+0
9.898000	6.494480E+0
9.899000	6.479408E+0
9.900000	6.469360E+0
9.901000	6.446751E+0
9.902000	6.441727E+0
9.903000	6.434191E+0
9.904000	6.426654E+0
9.905000	6.416606E+0
9.906000	6.419118E+0
9.907000	6.431679E+0
9.908000	6.454287E+0
9.909000	6.479408E+0
9.910000	6.502017E+0
9.911000	6.534674E+0
9.912000	6.572355E+0
9.913000	6.594963E+0
9.914000	6.607524E+0
9.915000	6.645205E+0
9.916000	6.652741E+0
9.917000	6.665301E+0
9.918000	6.667814E+0
9.919000	6.675350E+0
9.920000	6.670326E+0
9.921000	6.647717E+0
9.922000	6.635157E+0
9.923000	6.612548E+0
9.924000	6.584915E+0
9.925000	6.547234E+0
9.926000	6.527137E+0
9.927000	6.491968E+0
9.928000	6.481920E+0
9.929000	6.459311E+0
9.930000	6.451775E+0
9.931000	6.441727E+0
9.932000	6.426654E+0
9.933000	6.419118E+0
9.934000	6.421630E+0
9.935000	6.439215E+0
9.936000	6.456799E+0
9.937000	6.464336E+0
9.938000	6.489456E+0
9.939000	6.507041E+0
9.940000	6.519601E+0
9.941000	6.529649E+0
9.942000	6.542210E+0
9.943000	6.567331E+0
9.944000	6.589939E+0
9.945000	6.597475E+0
9.946000	6.612548E+0
9.947000	6.625108E+0
9.948000	6.627620E+0
9.949000	6.632645E+0
9.950000	6.625108E+0
9.951000	6.637669E+0
9.952000	6.635157E+0
9.953000	6.625108E+0
9.954000	6.615060E+0
9.955000	6.610036E+0
9.956000	6.587427E+0
9.957000	6.559794E+0
9.958000	6.534674E+0
9.959000	6.519601E+0
9.960000	6.496993E+0
9.961000	6.474384E+0
9.962000	6.454287E+0
9.963000	6.434191E+0
9.964000	6.424142E+0
9.965000	6.401534E+0
9.966000	6.401534E+0
9.967000	6.414094E+0
9.968000	6.429167E+0
9.969000	6.449263E+0
9.970000	6.471872E+0
9.971000	6.494480E+0
9.972000	6.514577E+0
9.973000	6.539698E+0
9.974000	6.567331E+0
9.975000	6.607524E+0
9.976000	6.640181E+0
9.977000	6.650229E+0
9.978000	6.660277E+0
9.979000	6.667814E+0
9.980000	6.670326E+0
9.981000	6.655253E+0
9.982000	6.647717E+0
9.983000	6.640181E+0
9.984000	6.627620E+0
9.985000	6.594963E+0
9.986000	6.574867E+0
9.987000	6.544722E+0
9.988000	6.524625E+0
9.989000	6.499505E+0
9.990000	6.474384E+0
9.991000	6.461824E+0
9.992000	6.454287E+0
9.993000	6.444239E+0
9.994000	6.439215E+0
9.995000	6.451775E+0
9.996000	6.451775E+0
9.997000	6.451775E+0
9.998000	6.454287E+0
9.999000	6.466848E+0
10.000000	6.474384E+0
10.001000	6.486944E+0
10.002000	6.502017E+0
10.003000	6.524625E+0
10.004000	6.547234E+0
10.005000	6.557282E+0
10.006000	6.567331E+0
10.007000	6.587427E+0
10.008000	6.599988E+0
10.009000	6.612548E+0
10.010000	6.630132E+0
10.011000	6.645205E+0
10.012000	6.655253E+0
10.013000	6.652741E+0
10.014000	6.640181E+0
10.015000	6.645205E+0
10.016000	6.622596E+0
10.017000	6.602500E+0
10.018000	6.587427E+0
10.019000	6.562306E+0
10.020000	6.544722E+0
10.021000	6.514577E+0
10.022000	6.484432E+0
10.023000	6.459311E+0
10.024000	6.436703E+0
10.025000	6.416606E+0
10.026000	6.406558E+0
10.027000	6.411582E+0
10.028000	6.414094E+0
10.029000	6.414094E+0
10.030000	6.429167E+0
10.031000	6.446751E+0
10.032000	6.469360E+0
10.033000	6.499505E+0
10.034000	6.524625E+0
10.035000	6.564819E+0
10.036000	6.597475E+0
10.037000	6.612548E+0
10.038000	6.627620E+0
10.039000	6.642693E+0
10.040000	6.652741E+0
10.041000	6.657765E+0
10.042000	6.655253E+0
10.043000	6.662789E+0
10.044000	6.652741E+0
10.045000	6.625108E+0
10.046000	6.599988E+0
10.047000	6.582403E+0
10.048000	6.559794E+0
10.049000	6.542210E+0
10.050000	6.524625E+0
10.051000	6.512065E+0
10.052000	6.504529E+0
10.053000	6.481920E+0
10.054000	6.464336E+0
10.055000	6.464336E+0
10.056000	6.459311E+0
10.057000	6.441727E+0
10.058000	6.441727E+0
10.059000	6.446751E+0
10.060000	6.456799E+0
10.061000	6.461824E+0
10.062000	6.466848E+0
10.063000	6.479408E+0
10.064000	6.499505E+0
10.065000	6.499505E+0
10.066000	6.514577E+0
10.067000	6.544722E+0
10.068000	6.572355E+0
10.069000	6.587427E+0
10.070000	6.610036E+0
10.071000	6.630132E+0
10.072000	6.645205E+0
10.073000	6.650229E+0
10.074000	6.645205E+0
10.075000	6.657765E+0
10.076000	6.660277E+0
10.077000	6.640181E+0
10.078000	6.630132E+0
10.079000	6.612548E+0
10.080000	6.584915E+0
10.081000	6.554770E+0
10.082000	6.517089E+0
10.083000	6.491968E+0
10.084000	6.474384E+0
10.085000	6.441727E+0
10.086000	6.426654E+0
10.087000	6.421630E+0
10.088000	6.409070E+0
10.089000	6.406558E+0
10.090000	6.404046E+0
10.091000	6.426654E+0
10.092000	6.444239E+0
10.093000	6.469360E+0
10.094000	6.486944E+0
10.095000	6.519601E+0
10.096000	6.544722E+0
10.097000	6.562306E+0
10.098000	6.582403E+0
10.099000	6.612548E+0
10.100000	6.630132E+0
10.101000	6.642693E+0
10.102000	6.642693E+0
10.103000	6.645205E+0
10.104000	6.642693E+0
10.105000	6.625108E+0
10.106000	6.622596E+0
10.107000	6.612548E+0
10.108000	6.602500E+0
10.109000	6.587427E+0
10.110000	6.567331E+0
10.111000	6.552258E+0
10.112000	6.539698E+0
10.113000	6.509553E+0
10.114000	6.494480E+0
10.115000	6.491968E+0
10.116000	6.481920E+0
10.117000	6.471872E+0
10.118000	6.456799E+0
10.119000	6.444239E+0
10.120000	6.441727E+0
10.121000	6.431679E+0
10.122000	6.441727E+0
10.123000	6.451775E+0
10.124000	6.466848E+0
10.125000	6.471872E+0
10.126000	6.479408E+0
10.127000	6.496993E+0
10.128000	6.519601E+0
10.129000	6.547234E+0
10.130000	6.572355E+0
10.131000	6.602500E+0
10.132000	6.620084E+0
10.133000	6.627620E+0
10.134000	6.640181E+0
10.135000	6.667814E+0
10.136000	6.677862E+0
10.137000	6.670326E+0
10.138000	6.652741E+0
10.139000	6.645205E+0
10.140000	6.615060E+0
10.141000	6.589939E+0
10.142000	6.564819E+0
10.143000	6.549746E+0
10.144000	6.522113E+0
10.145000	6.479408E+0
10.146000	6.446751E+0
10.147000	6.431679E+0
10.148000	6.421630E+0
10.149000	6.414094E+0
10.150000	6.419118E+0
10.151000	6.424142E+0
10.152000	6.436703E+0
10.153000	6.444239E+0
10.154000	6.451775E+0
10.155000	6.481920E+0
10.156000	6.499505E+0
10.157000	6.514577E+0
10.158000	6.539698E+0
10.159000	6.562306E+0
10.160000	6.589939E+0
10.161000	6.602500E+0
10.162000	6.607524E+0
10.163000	6.617572E+0
10.164000	6.625108E+0
10.165000	6.627620E+0
10.166000	6.622596E+0
10.167000	6.632645E+0
10.168000	6.630132E+0
10.169000	6.615060E+0
10.170000	6.602500E+0
10.171000	6.589939E+0
10.172000	6.577379E+0
10.173000	6.562306E+0
10.174000	6.542210E+0
10.175000	6.544722E+0
10.176000	6.524625E+0
10.177000	6.499505E+0
10.178000	6.479408E+0
10.179000	6.461824E+0
10.180000	6.454287E+0
10.181000	6.441727E+0
10.182000	6.436703E+0
10.183000	6.439215E+0
10.184000	6.434191E+0
10.185000	6.436703E+0
10.186000	6.434191E+0
10.187000	6.456799E+0
10.188000	6.474384E+0
10.189000	6.504529E+0
10.190000	6.534674E+0
10.191000	6.562306E+0
10.192000	6.584915E+0
10.193000	6.610036E+0
10.194000	6.620084E+0
10.195000	6.647717E+0
10.196000	6.657765E+0
10.197000	6.667814E+0
10.198000	6.665301E+0
10.199000	6.665301E+0
10.200000	6.652741E+0
10.201000	6.630132E+0
10.202000	6.602500E+0
10.203000	6.577379E+0
10.204000	6.559794E+0
10.205000	6.527137E+0
10.206000	6.504529E+0
10.207000	6.476896E+0
10.208000	6.451775E+0
10.209000	6.439215E+0
10.210000	6.431679E+0
10.211000	6.429167E+0
10.212000	6.436703E+0
10.213000	6.429167E+0
10.214000	6.434191E+0
10.215000	6.449263E+0
10.216000	6.464336E+0
10.217000	6.484432E+0
10.218000	6.507041E+0
10.219000	6.519601E+0
10.220000	6.542210E+0
10.221000	6.547234E+0
10.222000	6.569843E+0
10.223000	6.587427E+0
10.224000	6.607524E+0
10.225000	6.602500E+0
10.226000	6.602500E+0
10.227000	6.617572E+0
10.228000	6.625108E+0
10.229000	6.625108E+0
10.230000	6.625108E+0
10.231000	6.620084E+0
10.232000	6.615060E+0
10.233000	6.594963E+0
10.234000	6.587427E+0
10.235000	6.582403E+0
10.236000	6.569843E+0
10.237000	6.547234E+0
10.238000	6.517089E+0
10.239000	6.502017E+0
10.240000	6.476896E+0
10.241000	6.459311E+0
10.242000	6.444239E+0
10.243000	6.434191E+0
10.244000	6.434191E+0
10.245000	6.424142E+0
10.246000	6.414094E+0
10.247000	6.431679E+0
10.248000	6.439215E+0
10.249000	6.459311E+0
10.250000	6.484432E+0
10.251000	6.519601E+0
10.252000	6.552258E+0
10.253000	6.564819E+0
10.254000	6.589939E+0
10.255000	6.615060E+0
10.256000	6.642693E+0
10.257000	6.655253E+0
10.258000	6.665301E+0
10.259000	6.667814E+0
10.260000	6.662789E+0
10.261000	6.645205E+0
10.262000	6.627620E+0
