9.949380000000000276e-06,9.968000000000000108e-06,9.954030000000000308e-06,9.930749999999999745e-06,9.969870000000000481e-06,9.970799999999999471e-06,9.937270000000000150e-06,9.920509999999999992e-06,9.937270000000000150e-06,9.945650000000000229e-06,9.917710000000000628e-06,9.877669999999999907e-06,9.859970000000000060e-06,9.880460000000000265e-06,9.886049999999999986e-06,9.859039999999999376e-06,9.841339999999999528e-06,9.850659999999999297e-06,9.878600000000000591e-06,9.882319999999999939e-06,9.854380000000000339e-06,9.837620000000000181e-06,9.881389999999999255e-06,9.859970000000000060e-06,9.836689999999999497e-06,9.860900000000000744e-06,9.877669999999999907e-06,9.859970000000000060e-06,9.833890000000000133e-06,9.841339999999999528e-06,9.881389999999999255e-06,9.878600000000000591e-06,9.846000000000000260e-06,9.843209999999999902e-06,9.873939999999999860e-06,9.886049999999999986e-06,9.855309999999999329e-06,9.848790000000000617e-06,9.870209999999999813e-06,9.892570000000000391e-06,9.848790000000000617e-06,9.855309999999999329e-06,9.886049999999999986e-06,9.889769999999999334e-06,9.853449999999999655e-06,9.829240000000000102e-06,9.843209999999999902e-06,9.865559999999999781e-06,9.862760000000000418e-06,9.839479999999999854e-06
9.872080000000000186e-06,9.881389999999999255e-06,9.910259999999999539e-06,9.904669999999999818e-06,9.872080000000000186e-06,9.865559999999999781e-06,9.888840000000000344e-06,9.904669999999999818e-06,9.890700000000000018e-06,9.893499999999999381e-06,9.923300000000000350e-06,9.923300000000000350e-06,9.892570000000000391e-06,9.879529999999999581e-06,9.902810000000000144e-06,9.917710000000000628e-06,9.902810000000000144e-06,9.873939999999999860e-06,9.875799999999999534e-06,9.904669999999999818e-06,9.912119999999999213e-06,9.882319999999999939e-06,9.865559999999999781e-06,9.886049999999999986e-06,9.913060000000000597e-06,9.909330000000000549e-06,9.881389999999999255e-06,9.911190000000000223e-06,9.927030000000000397e-06,9.901879999999999460e-06,9.871149999999999502e-06,9.872080000000000186e-06,9.873009999999999176e-06,9.845069999999999576e-06,9.799430000000000128e-06,9.776149999999999565e-06,9.791050000000000049e-06,9.801300000000000501e-06,9.786400000000000017e-06,9.757520000000000727e-06,9.768700000000000170e-06,9.804089999999999165e-06,9.820849999999999323e-06,9.812469999999999244e-06,9.820849999999999323e-06,9.887909999999999660e-06,9.869280000000000823e-06,9.862760000000000418e-06,9.899090000000000797e-06,9.933540000000000102e-06
9.776149999999999565e-06,9.801300000000000501e-06,9.841339999999999528e-06,9.818989999999999649e-06,9.844140000000000586e-06,9.812469999999999244e-06,9.828309999999999418e-06,9.825510000000000054e-06,9.839479999999999854e-06,9.868350000000000139e-06,9.855309999999999329e-06,9.873939999999999860e-06,9.834820000000000817e-06,9.851589999999999981e-06,9.846000000000000260e-06,9.884179999999999613e-06,9.895360000000000749e-06,9.938200000000000834e-06,9.925160000000000023e-06,9.949380000000000276e-06,9.902810000000000144e-06,9.915849999999999260e-06,9.885119999999999302e-06,9.918639999999999618e-06,9.911190000000000223e-06,9.916779999999999944e-06,9.918639999999999618e-06,9.886980000000000670e-06,9.900950000000000470e-06,9.867419999999999455e-06,9.892570000000000391e-06,9.885119999999999302e-06,9.911190000000000223e-06,9.882319999999999939e-06,9.893499999999999381e-06,9.861829999999999734e-06,9.825510000000000054e-06,9.810609999999999570e-06,9.766840000000000496e-06,9.779879999999999612e-06,9.749140000000000648e-06,9.770559999999999843e-06,9.736099999999999838e-06,9.733309999999999480e-06,9.733309999999999480e-06,9.715620000000000332e-06,9.757520000000000727e-06,9.762179999999999764e-06,9.822719999999999696e-06,9.827369999999999728e-06
9.764039999999999438e-06,9.758460000000000417e-06,9.750069999999999638e-06,9.745419999999999606e-06,9.762179999999999764e-06,9.799430000000000128e-06,9.808749999999999896e-06,9.810609999999999570e-06,9.821790000000000707e-06,9.804089999999999165e-06,9.764039999999999438e-06,9.755659999999999359e-06,9.732380000000000490e-06,9.729590000000000132e-06,9.761250000000000775e-06,9.778009999999999239e-06,9.816199999999999291e-06,9.868350000000000139e-06,9.882319999999999939e-06,9.890700000000000018e-06,9.884179999999999613e-06,9.870209999999999813e-06,9.832030000000000459e-06,9.825510000000000054e-06,9.824579999999999370e-06,9.818060000000000659e-06,9.850659999999999297e-06,9.861829999999999734e-06,9.871149999999999502e-06,9.892570000000000391e-06,9.873009999999999176e-06,9.853449999999999655e-06,9.845069999999999576e-06,9.807819999999999212e-06,9.791050000000000049e-06,9.796639999999999770e-06,9.787330000000000701e-06,9.808749999999999896e-06,9.833890000000000133e-06,9.859970000000000060e-06,9.846929999999999250e-06,9.816199999999999291e-06,9.800369999999999817e-06,9.757520000000000727e-06,9.728650000000000443e-06,9.742620000000000243e-06,9.741689999999999559e-06,9.768700000000000170e-06,9.808749999999999896e-06,9.816199999999999291e-06
9.818989999999999649e-06,9.802229999999999491e-06,9.787330000000000701e-06,9.771490000000000527e-06,9.761250000000000775e-06,9.756590000000000043e-06,9.750069999999999638e-06,9.758460000000000417e-06,9.751940000000000012e-06,9.743549999999999233e-06,9.740760000000000569e-06,9.738899999999999201e-06,9.735169999999999154e-06,9.735169999999999154e-06,9.735169999999999154e-06,9.738899999999999201e-06,9.750069999999999638e-06,9.756590000000000043e-06,9.754730000000000369e-06,9.752870000000000696e-06,9.741689999999999559e-06,9.725860000000000085e-06,9.720270000000000364e-06,9.712819999999999275e-06,9.710959999999999601e-06,9.719339999999999680e-06,9.714680000000000643e-06,9.719339999999999680e-06,9.725860000000000085e-06,9.733309999999999480e-06,9.751009999999999328e-06,9.764039999999999438e-06,9.771490000000000527e-06,9.778950000000000622e-06,9.781739999999999286e-06,9.781739999999999286e-06,9.781739999999999286e-06,9.773359999999999207e-06,9.757520000000000727e-06,9.742620000000000243e-06,9.725860000000000085e-06,9.710959999999999601e-06,9.705369999999999880e-06,9.682089999999999317e-06,9.678359999999999269e-06,9.686739999999999348e-06,9.684879999999999674e-06,9.676499999999999595e-06,9.665320000000000153e-06,9.652290000000000042e-06
9.589890000000000437e-06,9.557290000000000105e-06,9.536799999999999900e-06,9.521899999999999415e-06,9.500480000000000220e-06,9.475329999999999284e-06,9.459499999999999810e-06,9.454840000000000772e-06,9.461359999999999484e-06,9.469750000000000262e-06,9.479059999999999331e-06,9.493959999999999815e-06,9.509789999999999289e-06,9.518169999999999368e-06,9.513519999999999336e-06,9.511659999999999663e-06,9.510719999999999973e-06,9.504210000000000268e-06,9.493959999999999815e-06,9.489300000000000778e-06,9.487439999999999410e-06,9.487439999999999410e-06,9.485579999999999736e-06,9.482780000000000373e-06,9.482780000000000373e-06,9.480920000000000699e-06,9.474400000000000294e-06,9.464160000000000541e-06,9.452979999999999405e-06,9.443670000000000336e-06,9.433419999999999883e-06,9.413869999999999367e-06,9.415730000000000735e-06,9.419450000000000083e-06,9.419450000000000083e-06,9.424110000000000814e-06,9.433419999999999883e-06,9.436219999999999246e-06,9.438080000000000614e-06,9.449260000000000057e-06,9.453910000000000088e-06,9.452050000000000415e-06,9.446460000000000693e-06,9.442739999999999652e-06,9.440879999999999978e-06,9.439009999999999604e-06,9.432489999999999199e-06,9.430629999999999525e-06,9.436219999999999246e-06,9.434359999999999573e-06
8.557049999999999666e-06,8.544939999999999540e-06,8.547740000000000597e-06,8.549600000000000271e-06,8.563570000000000071e-06,8.572880000000000834e-06,8.588710000000000308e-06,8.601749999999999425e-06,8.607340000000000840e-06,8.611999999999999877e-06,8.596170000000000403e-06,8.584060000000000277e-06,8.568230000000000803e-06,8.564500000000000755e-06,8.557980000000000350e-06,8.560779999999999714e-06,8.570090000000000477e-06,8.577539999999999872e-06,8.582200000000000603e-06,8.571019999999999466e-06,8.557980000000000350e-06,8.557980000000000350e-06,8.563570000000000071e-06,8.572880000000000834e-06,8.590580000000000682e-06,8.594300000000000030e-06,8.604550000000000482e-06,8.605479999999999472e-06,8.606410000000000156e-06,8.600820000000000435e-06,8.588710000000000308e-06,8.579399999999999545e-06,8.572880000000000834e-06,8.584060000000000277e-06,8.584989999999999267e-06,8.584989999999999267e-06,8.578470000000000556e-06,8.576609999999999188e-06,8.577539999999999872e-06,8.586850000000000635e-06,8.585919999999999951e-06,8.582200000000000603e-06,8.580330000000000229e-06,8.577539999999999872e-06,8.582200000000000603e-06,8.582200000000000603e-06,8.588710000000000308e-06,8.588710000000000308e-06,8.588710000000000308e-06,8.580330000000000229e-06
4.042899999999999866e-06,3.939519999999999849e-06,3.853839999999999680e-06,3.787700000000000175e-06,3.733690000000000077e-06,3.685259999999999847e-06,3.644279999999999860e-06,3.607029999999999921e-06,3.580020000000000157e-06,3.566049999999999933e-06,3.558600000000000115e-06,3.553939999999999807e-06,3.548350000000000086e-06,3.542769999999999794e-06,3.543700000000000054e-06,3.553009999999999970e-06,3.572569999999999915e-06,3.599580000000000102e-06,3.626580000000000013e-06,3.642420000000000187e-06,3.658250000000000084e-06,3.665699999999999903e-06,3.661040000000000018e-06,3.638690000000000139e-06,3.607029999999999921e-06,3.562319999999999886e-06,3.534379999999999862e-06,3.515760000000000030e-06,3.508309999999999788e-06,3.512029999999999983e-06,3.515760000000000030e-06,3.512959999999999820e-06,3.512959999999999820e-06,3.518549999999999965e-06,3.526930000000000044e-06,3.536249999999999812e-06,3.546489999999999989e-06,3.555799999999999905e-06,3.571640000000000078e-06,3.596779999999999892e-06,3.625650000000000176e-06,3.649870000000000005e-06,3.658250000000000084e-06,3.648009999999999908e-06,3.633099999999999995e-06,3.622859999999999818e-06,3.618199999999999934e-06,3.619130000000000194e-06,3.621000000000000144e-06,3.614480000000000163e-06
5.492970000000000197e-06,5.689479999999999778e-06,5.856190000000000084e-06,5.993090000000000416e-06,6.107640000000000023e-06,6.200769999999999587e-06,6.276210000000000003e-06,6.342339999999999656e-06,6.388899999999999935e-06,6.424289999999999778e-06,6.452230000000000225e-06,6.463409999999999667e-06,6.469000000000000236e-06,6.461549999999999994e-06,6.452230000000000225e-06,6.441059999999999788e-06,6.430810000000000183e-06,6.424289999999999778e-06,6.412190000000000351e-06,6.407529999999999620e-06,6.402869999999999735e-06,6.405669999999999946e-06,6.408460000000000304e-06,6.416840000000000383e-06,6.426150000000000299e-06,6.431740000000000020e-06,6.440120000000000099e-06,6.439190000000000262e-06,6.440120000000000099e-06,6.434540000000000230e-06,6.422430000000000104e-06,6.414050000000000025e-06,6.408460000000000304e-06,6.409390000000000141e-06,6.408460000000000304e-06,6.410319999999999977e-06,6.409390000000000141e-06,6.408460000000000304e-06,6.410319999999999977e-06,6.411249999999999814e-06,6.403800000000000419e-06,6.401010000000000062e-06,6.390759999999999609e-06,6.381449999999999693e-06,6.368409999999999730e-06,6.356310000000000303e-06,6.347920000000000372e-06,6.348860000000000061e-06,6.360029999999999651e-06,6.368409999999999730e-06
8.631559999999999398e-06,8.696749999999999362e-06,8.749829999999999200e-06,8.792669999999999284e-06,8.826200000000000300e-06,8.857869999999999947e-06,8.889530000000000589e-06,8.921200000000000237e-06,8.949139999999999837e-06,8.973349999999999390e-06,8.994770000000000280e-06,9.010599999999999754e-06,9.022709999999999880e-06,9.034820000000000006e-06,9.043200000000000085e-06,9.048789999999999807e-06,9.053439999999999838e-06,9.058100000000000570e-06,9.062759999999999607e-06,9.065549999999999965e-06,9.069280000000000012e-06,9.074869999999999733e-06,9.074869999999999733e-06,9.072070000000000370e-06,9.067409999999999639e-06,9.060899999999999933e-06,9.057169999999999886e-06,9.053439999999999838e-06,9.048789999999999807e-06,9.045990000000000443e-06,9.040409999999999728e-06,9.032020000000000643e-06,9.024569999999999554e-06,9.014329999999999801e-06,9.008740000000000080e-06,9.012470000000000127e-06,9.023640000000000564e-06,9.043200000000000085e-06,9.062759999999999607e-06,9.075800000000000417e-06,9.079519999999999765e-06,9.076729999999999407e-06,9.067409999999999639e-06,9.056239999999999202e-06,9.048789999999999807e-06,9.037610000000000364e-06,9.031089999999999959e-06,9.023640000000000564e-06,9.018050000000000843e-06,9.016189999999999475e-06
