# sens: 25
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 50000freqfini: 50450n_med: 200Los datos estan ordenados de forma freqs, rs, ts.
5.005879396984924824e+04,3.128079999999999750e-02,-1.083479999999999990e+02
5.006105527638190688e+04,3.298969999999999680e-02,-1.086419999999999959e+02
5.006331658291457279e+04,3.494289999999999896e-02,-1.089419999999999931e+02
5.006557788944723870e+04,3.720119999999999677e-02,-1.093259999999999934e+02
5.006783919597989734e+04,3.982569999999999860e-02,-1.097639999999999958e+02
5.007010050251256325e+04,4.287740000000000301e-02,-1.102740000000000009e+02
5.007236180904522917e+04,4.653949999999999754e-02,-1.109039999999999964e+02
5.007462311557788780e+04,5.099510000000000154e-02,-1.116599999999999966e+02
5.007688442211055371e+04,5.651880000000000098e-02,-1.126260000000000048e+02
5.007914572864321963e+04,6.347700000000000564e-02,-1.138559999999999945e+02
5.008140703517587826e+04,7.260179999999999412e-02,-1.154819999999999993e+02
5.008366834170854418e+04,8.499189999999999523e-02,-1.176959999999999980e+02
5.008592964824120281e+04,1.026920000000000055e-01,-1.209300000000000068e+02
5.008819095477386873e+04,1.289990000000000026e-01,-1.261140000000000043e+02
5.009045226130653464e+04,1.723339999999999872e-01,-1.348499999999999943e+02
5.009271356783919327e+04,2.449659999999999893e-01,-1.520399999999999920e+02
5.009497487437185919e+04,3.189110000000000000e-01,1.738319999999999936e+02
5.009723618090452510e+04,2.691970000000000196e-01,1.347359999999999900e+02
5.009949748743718374e+04,1.844490000000000018e-01,1.127159999999999940e+02
5.010175879396984965e+04,1.317450000000000010e-01,1.018739999999999952e+02
5.010402010050251556e+04,1.003420000000000006e-01,9.584999999999999432e+01
5.010628140703517420e+04,8.010910000000000253e-02,9.202800000000000580e+01
5.010854271356784011e+04,6.637619999999999632e-02,8.946599999999999397e+01
5.011080402010050602e+04,5.639670000000000100e-02,8.761199999999999477e+01
5.011306532663316466e+04,4.879780000000000229e-02,8.621999999999999886e+01
5.011532663316583057e+04,4.287740000000000301e-02,8.516400000000000148e+01
5.011758793969848921e+04,3.811670000000000336e-02,8.428199999999999648e+01
5.011984924623115512e+04,3.421040000000000192e-02,8.356799999999999784e+01
5.012211055276382103e+04,3.094490000000000088e-02,8.295000000000000284e+01
5.012437185929647967e+04,2.819839999999999847e-02,8.246399999999999864e+01
5.012663316582914558e+04,2.581800000000000067e-02,8.198999999999999488e+01
5.012889447236181149e+04,2.374280000000000140e-02,8.161199999999999477e+01
5.013115577889447013e+04,2.194230000000000139e-02,8.127599999999999625e+01
5.013341708542713604e+04,2.035529999999999978e-02,8.096399999999999864e+01
5.013567839195980196e+04,1.892100000000000032e-02,8.068800000000000239e+01
5.013793969849246059e+04,1.766979999999999940e-02,8.044799999999999329e+01
5.014020100502512651e+04,1.651009999999999978e-02,8.025000000000000000e+01
5.014246231155779242e+04,1.547250000000000014e-02,8.003400000000000603e+01
5.014472361809045105e+04,1.455689999999999935e-02,7.984799999999999898e+01
5.014698492462311697e+04,1.367190000000000072e-02,7.969799999999999329e+01
5.014924623115577560e+04,1.290900000000000034e-02,7.959000000000000341e+01
5.015150753768844152e+04,1.217659999999999923e-02,7.943999999999999773e+01
5.015376884422110743e+04,1.150520000000000015e-02,7.932599999999999341e+01
5.015603015075376607e+04,1.089479999999999962e-02,7.915200000000000102e+01
5.015829145728643198e+04,1.031499999999999952e-02,7.910999999999999943e+01
5.016055276381909789e+04,9.765680000000000541e-03,7.899599999999999511e+01
5.016281407035175653e+04,9.277399999999999883e-03,7.893000000000000682e+01
5.016507537688442244e+04,8.789119999999999225e-03,7.877400000000000091e+01
5.016733668341708835e+04,8.361880000000000354e-03,7.875600000000000023e+01
5.016959798994974699e+04,7.965150000000000702e-03,7.866599999999999682e+01
5.017185929648241290e+04,7.568390000000000360e-03,7.858799999999999386e+01
5.017412060301507881e+04,7.202179999999999867e-03,7.853400000000000603e+01
5.017638190954773745e+04,6.835970000000000241e-03,7.852800000000000580e+01
5.017864321608040336e+04,6.530789999999999859e-03,7.840200000000000102e+01
5.018090452261306200e+04,6.225620000000000286e-03,7.842000000000000171e+01
5.018316582914572791e+04,5.920439999999999904e-03,7.834199999999999875e+01
5.018542713567839382e+04,5.645780000000000416e-03,7.829399999999999693e+01
5.018768844221105246e+04,5.371120000000000061e-03,7.823999999999999488e+01
5.018994974874371837e+04,5.126979999999999732e-03,7.821599999999999397e+01
5.019221105527638429e+04,4.882840000000000270e-03,7.823399999999999466e+01
5.019447236180904292e+04,4.638699999999999941e-03,7.804800000000000182e+01
5.019673366834170884e+04,4.425079999999999639e-03,7.810200000000000387e+01
5.019899497487437475e+04,4.241970000000000289e-03,7.798199999999999932e+01
5.020125628140703338e+04,4.028349999999999986e-03,7.808400000000000318e+01
5.020351758793969930e+04,3.814709999999999802e-03,7.795799999999999841e+01
5.020577889447236521e+04,3.662120000000000045e-03,7.818000000000000682e+01
5.020804020100502385e+04,3.448500000000000176e-03,7.809600000000000364e+01
5.021030150753768976e+04,3.295909999999999986e-03,7.806600000000000250e+01
5.021256281407034840e+04,3.112810000000000143e-03,7.803000000000000114e+01
5.021482412060301431e+04,2.960219999999999952e-03,7.806000000000000227e+01
5.021708542713568022e+04,2.807630000000000195e-03,7.809600000000000364e+01
5.021934673366833886e+04,2.655040000000000004e-03,7.820399999999999352e+01
5.022160804020100477e+04,2.532969999999999840e-03,7.824599999999999511e+01
5.022386934673367068e+04,2.380390000000000023e-03,7.798799999999999955e+01
5.022613065326632932e+04,2.258319999999999859e-03,7.819799999999999329e+01
5.022839195979899523e+04,2.136250000000000128e-03,7.834199999999999875e+01
5.023065326633166114e+04,2.014179999999999963e-03,7.859999999999999432e+01
5.023291457286431978e+04,1.892100000000000075e-03,7.839600000000000080e+01
5.023517587939698569e+04,1.770029999999999911e-03,7.868999999999999773e+01
5.023743718592965160e+04,1.678470000000000049e-03,7.857599999999999341e+01
5.023969849246231024e+04,1.556400000000000101e-03,7.904399999999999693e+01
5.024195979899497615e+04,1.464849999999999963e-03,7.894199999999999307e+01
5.024422110552763479e+04,1.373300000000000042e-03,7.882800000000000296e+01
5.024648241206030070e+04,1.251230000000000094e-03,7.942799999999999727e+01
5.024874371859296662e+04,1.159679999999999956e-03,7.933199999999999363e+01
5.025100502512562525e+04,1.068120000000000094e-03,7.937999999999999545e+01
5.025326633165829116e+04,9.765699999999999555e-04,8.038200000000000500e+01
5.025552763819095708e+04,9.155310000000000271e-04,8.053799999999999670e+01
5.025778894472361571e+04,8.239779999999999500e-04,8.073000000000000398e+01
5.026005025125628163e+04,7.324259999999999972e-04,8.095799999999999841e+01
5.026231155778894754e+04,6.408730000000000286e-04,8.146800000000000352e+01
5.026457286432160618e+04,5.798379999999999463e-04,8.187000000000000455e+01
5.026683417085427209e+04,4.882849999999999777e-04,8.265000000000000568e+01
5.026909547738693800e+04,4.272480000000000266e-04,8.341800000000000637e+01
5.027135678391959664e+04,3.662129999999999986e-04,8.480400000000000205e+01
5.027361809045226255e+04,2.746599999999999758e-04,8.681999999999999318e+01
5.027587939698492119e+04,2.136240000000000133e-04,9.000000000000000000e+01
5.027814070351758710e+04,1.525890000000000124e-04,9.571200000000000330e+01
5.028040201005025301e+04,9.155319999999999615e-05,1.059479999999999933e+02
5.028266331658291165e+04,6.103560000000000224e-05,1.350000000000000000e+02
5.028492462311557756e+04,6.103560000000000224e-05,1.800000000000000000e+02
5.028718592964824347e+04,9.155319999999999615e-05,-1.413420000000000130e+02
5.028944723618090211e+04,1.220709999999999905e-04,-1.255379999999999967e+02
5.029170854271356802e+04,2.136240000000000133e-04,-1.186080000000000041e+02
5.029396984924623393e+04,2.441419999999999810e-04,-1.165619999999999976e+02
5.029623115577889257e+04,3.051780000000000248e-04,-1.152000000000000028e+02
5.029849246231155848e+04,3.662129999999999986e-04,-1.118040000000000020e+02
5.030075376884422440e+04,3.967299999999999776e-04,-1.113719999999999999e+02
5.030301507537688303e+04,4.577660000000000214e-04,-1.110360000000000014e+02
5.030527638190954895e+04,4.882849999999999777e-04,-1.090259999999999962e+02
5.030753768844220758e+04,5.493199999999999516e-04,-1.089719999999999942e+02
5.030979899497487349e+04,6.103550000000000338e-04,-1.089240000000000066e+02
5.031206030150753941e+04,6.408730000000000286e-04,-1.079699999999999989e+02
5.031432160804019804e+04,6.713900000000000076e-04,-1.080060000000000002e+02
5.031658291457286396e+04,7.324259999999999972e-04,-1.080360000000000014e+02
5.031884422110552987e+04,7.629429999999999762e-04,-1.072800000000000011e+02
5.032110552763818851e+04,8.239779999999999500e-04,-1.073520000000000039e+02
5.032336683417085442e+04,8.544960000000000533e-04,-1.066979999999999933e+02
5.032562814070352033e+04,8.850130000000000323e-04,-1.070999999999999943e+02
5.032788944723617897e+04,9.460490000000000219e-04,-1.062180000000000035e+02
5.033015075376884488e+04,9.765699999999999555e-04,-1.066080000000000041e+02
5.033241206030151079e+04,1.007089999999999982e-03,-1.060739999999999981e+02
5.033467336683416943e+04,1.068120000000000094e-03,-1.061880000000000024e+02
5.033693467336683534e+04,1.098639999999999903e-03,-1.057079999999999984e+02
5.033919597989949398e+04,1.129159999999999929e-03,-1.060619999999999976e+02
5.034145728643215989e+04,1.159679999999999956e-03,-1.056119999999999948e+02
5.034371859296482580e+04,1.190190000000000041e-03,-1.059479999999999933e+02
5.034597989949748444e+04,1.220710000000000068e-03,-1.055220000000000056e+02
5.034824120603015035e+04,1.281749999999999903e-03,-1.058460000000000036e+02
5.035050251256281626e+04,1.312259999999999989e-03,-1.054440000000000026e+02
5.035276381909547490e+04,1.342780000000000015e-03,-1.057500000000000000e+02
5.035502512562814081e+04,1.373300000000000042e-03,-1.053780000000000001e+02
5.035728643216080673e+04,1.403820000000000068e-03,-1.050180000000000007e+02
5.035954773869346536e+04,1.434329999999999937e-03,-1.053119999999999976e+02
5.036180904522613127e+04,1.464849999999999963e-03,-1.049699999999999989e+02
5.036407035175879719e+04,1.495369999999999989e-03,-1.054200000000000017e+02
5.036633165829145582e+04,1.525890000000000015e-03,-1.050900000000000034e+02
5.036859296482412174e+04,1.556400000000000101e-03,-1.047720000000000056e+02
5.037085427135678037e+04,1.586919999999999911e-03,-1.050480000000000018e+02
5.037311557788944629e+04,1.586919999999999911e-03,-1.048919999999999959e+02
5.037537688442211220e+04,1.647959999999999963e-03,-1.051560000000000059e+02
5.037763819095477083e+04,1.678470000000000049e-03,-1.048559999999999945e+02
5.037989949748743675e+04,1.678470000000000049e-03,-1.047180000000000035e+02
5.038216080402010266e+04,1.739510000000000101e-03,-1.049639999999999986e+02
5.038442211055276130e+04,1.739510000000000101e-03,-1.048259999999999934e+02
5.038668341708542721e+04,1.770029999999999911e-03,-1.045559999999999974e+02
5.038894472361809312e+04,1.800539999999999996e-03,-1.049339999999999975e+02
5.039120603015075176e+04,1.831060000000000023e-03,-1.046640000000000015e+02
5.039346733668341767e+04,1.861580000000000049e-03,-1.045319999999999965e+02
5.039572864321608358e+04,1.892100000000000075e-03,-1.047720000000000056e+02
5.039798994974874222e+04,1.892100000000000075e-03,-1.046400000000000006e+02
5.040025125628140813e+04,1.922609999999999944e-03,-1.043940000000000055e+02
5.040251256281406677e+04,1.953139999999999911e-03,-1.047420000000000044e+02
5.040477386934673268e+04,1.953139999999999911e-03,-1.046219999999999999e+02
5.040703517587939859e+04,2.014179999999999963e-03,-1.043820000000000050e+02
5.040929648241205723e+04,2.014179999999999963e-03,-1.047180000000000035e+02
5.041155778894472314e+04,2.044690000000000049e-03,-1.046039999999999992e+02
5.041381909547738906e+04,2.075210000000000075e-03,-1.043700000000000045e+02
5.041608040201004769e+04,2.075210000000000075e-03,-1.047000000000000028e+02
5.041834170854271360e+04,2.105730000000000102e-03,-1.045859999999999985e+02
5.042060301507537952e+04,2.105730000000000102e-03,-1.044719999999999942e+02
5.042286432160803815e+04,2.136250000000000128e-03,-1.046760000000000019e+02
5.042512562814070407e+04,2.166760000000000214e-03,-1.045679999999999978e+02
5.042738693467336998e+04,2.197279999999999806e-03,-1.044539999999999935e+02
5.042964824120602862e+04,2.197279999999999806e-03,-1.043520000000000039e+02
5.043190954773869453e+04,2.227799999999999832e-03,-1.046580000000000013e+02
5.043417085427135316e+04,2.227799999999999832e-03,-1.045499999999999972e+02
5.043643216080401908e+04,2.258319999999999859e-03,-1.043400000000000034e+02
5.043869346733668499e+04,2.288829999999999944e-03,-1.042379999999999995e+02
5.044095477386934363e+04,2.288829999999999944e-03,-1.045319999999999965e+02
5.044321608040200954e+04,2.319349999999999971e-03,-1.044300000000000068e+02
5.044547738693467545e+04,2.349869999999999997e-03,-1.043340000000000032e+02
5.044773869346733409e+04,2.380390000000000023e-03,-1.046219999999999999e+02
5.045000000000000000e+04,2.380390000000000023e-03,-1.045199999999999960e+02
