# sens: 20
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 50100freqfini: 50800n_med: 100Los datos estan ordenados de forma freqs, rs, ts.
5.027676767676767486e+04,2.136240000000000133e-04,9.259199999999999875e+01
5.028383838383838156e+04,5.960490000000000254e-05,1.595579999999999927e+02
5.029090909090908826e+04,1.859669999999999900e-04,-1.220400000000000063e+02
5.029797979797979497e+04,3.514309999999999765e-04,-1.131119999999999948e+02
5.030505050505050167e+04,5.083120000000000216e-04,-1.100040000000000049e+02
5.031212121212121565e+04,6.561320000000000260e-04,-1.084440000000000026e+02
5.031919191919192235e+04,7.944140000000000142e-04,-1.074539999999999935e+02
5.032626262626262906e+04,9.245909999999999979e-04,-1.067759999999999962e+02
5.033333333333333576e+04,1.047619999999999975e-03,-1.062900000000000063e+02
5.034040404040404246e+04,1.163970000000000065e-03,-1.059360000000000070e+02
5.034747474747474917e+04,1.274119999999999897e-03,-1.056299999999999955e+02
5.035454545454545587e+04,1.378069999999999903e-03,-1.053960000000000008e+02
5.036161616161616257e+04,1.476770000000000079e-03,-1.052099999999999937e+02
5.036868686868686927e+04,1.571190000000000087e-03,-1.050480000000000018e+02
5.037575757575757598e+04,1.660830000000000075e-03,-1.049339999999999975e+02
5.038282828282828268e+04,1.746189999999999895e-03,-1.048259999999999934e+02
5.038989898989898938e+04,1.828200000000000094e-03,-1.047480000000000047e+02
5.039696969696969609e+04,1.905449999999999939e-03,-1.046820000000000022e+02
5.040404040404040279e+04,1.979840000000000072e-03,-1.046159999999999997e+02
5.041111111111110949e+04,2.050890000000000091e-03,-1.045799999999999983e+02
5.041818181818181620e+04,2.119080000000000182e-03,-1.045379999999999967e+02
5.042525252525252290e+04,2.184409999999999911e-03,-1.045139999999999958e+02
5.043232323232322960e+04,2.247830000000000140e-03,-1.044839999999999947e+02
5.043939393939393631e+04,2.307430000000000071e-03,-1.044779999999999944e+02
5.044646464646464301e+04,2.366080000000000006e-03,-1.044719999999999942e+02
5.045353535353535699e+04,2.421389999999999827e-03,-1.044779999999999944e+02
5.046060606060606369e+04,2.474800000000000090e-03,-1.044659999999999940e+02
5.046767676767677040e+04,2.525819999999999801e-03,-1.044719999999999942e+02
5.047474747474747710e+04,2.575410000000000199e-03,-1.044779999999999944e+02
5.048181818181818380e+04,2.623100000000000171e-03,-1.044899999999999949e+02
5.048888888888889051e+04,2.668869999999999836e-03,-1.045019999999999953e+02
5.049595959595959721e+04,2.713220000000000128e-03,-1.045019999999999953e+02
5.050303030303030391e+04,2.756129999999999865e-03,-1.045019999999999953e+02
5.051010101010101062e+04,2.798099999999999980e-03,-1.045079999999999956e+02
5.051717171717171732e+04,2.837670000000000036e-03,-1.045199999999999960e+02
5.052424242424242402e+04,2.876300000000000037e-03,-1.045319999999999965e+02
5.053131313131313073e+04,2.913489999999999917e-03,-1.045439999999999969e+02
5.053838383838383743e+04,2.950209999999999985e-03,-1.045439999999999969e+02
5.054545454545454413e+04,2.985020000000000121e-03,-1.045559999999999974e+02
5.055252525252525083e+04,3.018390000000000135e-03,-1.045499999999999972e+02
5.055959595959595754e+04,3.051770000000000090e-03,-1.045619999999999976e+02
5.056666666666666424e+04,3.084200000000000049e-03,-1.045739999999999981e+02
5.057373737373737094e+04,3.115189999999999886e-03,-1.045739999999999981e+02
5.058080808080807765e+04,3.145230000000000161e-03,-1.045619999999999976e+02
5.058787878787878435e+04,3.174800000000000191e-03,-1.045739999999999981e+02
5.059494949494949833e+04,3.202930000000000100e-03,-1.045739999999999981e+02
5.060202020202020503e+04,3.230590000000000198e-03,-1.045739999999999981e+02
5.060909090909091174e+04,3.257770000000000110e-03,-1.045799999999999983e+02
5.061616161616161844e+04,3.283519999999999842e-03,-1.045799999999999983e+02
5.062323232323232514e+04,3.309260000000000066e-03,-1.045739999999999981e+02
5.063030303030303185e+04,3.334059999999999802e-03,-1.045799999999999983e+02
5.063737373737373855e+04,3.358379999999999786e-03,-1.045619999999999976e+02
5.064444444444444525e+04,3.381739999999999833e-03,-1.045619999999999976e+02
5.065151515151515196e+04,3.405109999999999821e-03,-1.045559999999999974e+02
5.065858585858585866e+04,3.427519999999999872e-03,-1.045559999999999974e+02
5.066565656565656536e+04,3.449450000000000172e-03,-1.045439999999999969e+02
5.067272727272727207e+04,3.470439999999999983e-03,-1.045379999999999967e+02
5.067979797979797877e+04,3.491419999999999853e-03,-1.045319999999999965e+02
5.068686868686868547e+04,3.511919999999999972e-03,-1.045139999999999958e+02
5.069393939393939218e+04,3.531949999999999847e-03,-1.045079999999999956e+02
5.070101010101009888e+04,3.551019999999999784e-03,-1.044959999999999951e+02
5.070808080808080558e+04,3.570090000000000156e-03,-1.044839999999999947e+02
5.071515151515151229e+04,3.588689999999999849e-03,-1.044659999999999940e+02
5.072222222222221899e+04,3.607289999999999976e-03,-1.044659999999999940e+02
5.072929292929293297e+04,3.624930000000000166e-03,-1.044479999999999933e+02
5.073636363636363967e+04,3.642569999999999922e-03,-1.044360000000000070e+02
5.074343434343434637e+04,3.658789999999999872e-03,-1.044240000000000066e+02
5.075050505050505308e+04,3.675949999999999877e-03,-1.044120000000000061e+02
5.075757575757575978e+04,3.692169999999999827e-03,-1.043880000000000052e+02
5.076464646464646648e+04,3.708379999999999836e-03,-1.043820000000000050e+02
5.077171717171717319e+04,3.723639999999999849e-03,-1.043640000000000043e+02
5.077878787878787989e+04,3.739370000000000107e-03,-1.043640000000000043e+02
5.078585858585858659e+04,3.754149999999999935e-03,-1.043520000000000039e+02
5.079292929292929330e+04,3.769409999999999948e-03,-1.043340000000000032e+02
5.080000000000000000e+04,3.784190000000000210e-03,-1.043220000000000027e+02
