# sens: 25
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 50000freqfini: 50800n_med: 100Los datos estan ordenados de forma freqs, rs, ts.
5.030707070707070670e+04,5.493199999999999516e-04,-1.095360000000000014e+02
5.031515151515151229e+04,7.019080000000000024e-04,-1.075919999999999987e+02
5.032323232323232514e+04,8.544960000000000533e-04,-1.066979999999999933e+02
5.033131313131313073e+04,9.765699999999999555e-04,-1.063379999999999939e+02
5.033939393939393631e+04,1.129159999999999929e-03,-1.060619999999999976e+02
5.034747474747474917e+04,1.281749999999999903e-03,-1.058460000000000036e+02
5.035555555555555475e+04,1.373300000000000042e-03,-1.053780000000000001e+02
5.036363636363636033e+04,1.495369999999999989e-03,-1.054200000000000017e+02
5.037171717171717319e+04,1.586919999999999911e-03,-1.050480000000000018e+02
5.037979797979797877e+04,1.678470000000000049e-03,-1.047180000000000035e+02
5.038787878787878435e+04,1.800539999999999996e-03,-1.049339999999999975e+02
5.039595959595959721e+04,1.892100000000000075e-03,-1.047720000000000056e+02
5.040404040404040279e+04,1.953139999999999911e-03,-1.046219999999999999e+02
5.041212121212121565e+04,2.044690000000000049e-03,-1.044839999999999947e+02
5.042020202020202123e+04,2.105730000000000102e-03,-1.044719999999999942e+02
5.042828282828282681e+04,2.197279999999999806e-03,-1.044539999999999935e+02
5.043636363636363967e+04,2.258319999999999859e-03,-1.044419999999999931e+02
5.044444444444444525e+04,2.319349999999999971e-03,-1.044300000000000068e+02
5.045252525252525083e+04,2.410900000000000109e-03,-1.044180000000000064e+02
5.046060606060606369e+04,2.471940000000000161e-03,-1.044120000000000061e+02
5.046868686868686927e+04,2.532969999999999840e-03,-1.044959999999999951e+02
5.047676767676767486e+04,2.563489999999999866e-03,-1.045739999999999981e+02
5.048484848484848771e+04,2.624529999999999919e-03,-1.046520000000000010e+02
5.049292929292929330e+04,2.655040000000000004e-03,-1.043820000000000050e+02
5.050101010101009888e+04,2.716080000000000057e-03,-1.044599999999999937e+02
5.050909090909091174e+04,2.777110000000000169e-03,-1.045319999999999965e+02
5.051717171717171732e+04,2.838149999999999788e-03,-1.046099999999999994e+02
5.052525252525252290e+04,2.838149999999999788e-03,-1.044419999999999931e+02
5.053333333333333576e+04,2.929699999999999926e-03,-1.045139999999999958e+02
5.054141414141414134e+04,2.960219999999999952e-03,-1.046640000000000015e+02
5.054949494949494692e+04,2.990739999999999978e-03,-1.045019999999999953e+02
5.055757575757575978e+04,3.021260000000000005e-03,-1.045679999999999978e+02
5.056565656565656536e+04,3.082290000000000117e-03,-1.044120000000000061e+02
5.057373737373737094e+04,3.112810000000000143e-03,-1.045559999999999974e+02
5.058181818181818380e+04,3.143330000000000169e-03,-1.047000000000000028e+02
5.058989898989898938e+04,3.173839999999999821e-03,-1.045439999999999969e+02
5.059797979797979497e+04,3.204359999999999847e-03,-1.046820000000000022e+02
5.060606060606060782e+04,3.204359999999999847e-03,-1.046099999999999994e+02
5.061414141414141341e+04,3.265399999999999900e-03,-1.047420000000000044e+02
5.062222222222221899e+04,3.295909999999999986e-03,-1.045979999999999990e+02
5.063030303030303185e+04,3.326430000000000012e-03,-1.044539999999999935e+02
5.063838383838383743e+04,3.356950000000000038e-03,-1.046580000000000013e+02
5.064646464646464301e+04,3.356950000000000038e-03,-1.045139999999999958e+02
5.065454545454545587e+04,3.387470000000000064e-03,-1.047180000000000035e+02
5.066262626262626145e+04,3.448500000000000176e-03,-1.045739999999999981e+02
5.067070707070707431e+04,3.448500000000000176e-03,-1.045079999999999956e+02
5.067878787878787989e+04,3.479020000000000203e-03,-1.046340000000000003e+02
5.068686868686868547e+04,3.509539999999999795e-03,-1.045619999999999976e+02
5.069494949494949833e+04,3.509539999999999795e-03,-1.044959999999999951e+02
5.070303030303030391e+04,3.540049999999999881e-03,-1.043640000000000043e+02
5.071111111111110949e+04,3.570569999999999907e-03,-1.045559999999999974e+02
5.071919191919192235e+04,3.570569999999999907e-03,-1.044899999999999949e+02
5.072727272727272793e+04,3.601089999999999933e-03,-1.044180000000000064e+02
5.073535353535353352e+04,3.631609999999999960e-03,-1.043580000000000041e+02
5.074343434343434637e+04,3.662120000000000045e-03,-1.044779999999999944e+02
5.075151515151515196e+04,3.662120000000000045e-03,-1.044120000000000061e+02
5.075959595959595754e+04,3.692640000000000072e-03,-1.043520000000000039e+02
5.076767676767677040e+04,3.692640000000000072e-03,-1.042860000000000014e+02
5.077575757575757598e+04,3.723160000000000098e-03,-1.044719999999999942e+02
5.078383838383838156e+04,3.723160000000000098e-03,-1.044060000000000059e+02
5.079191919191919442e+04,3.753680000000000124e-03,-1.043460000000000036e+02
5.080000000000000000e+04,3.753680000000000124e-03,-1.042800000000000011e+02
