# sens: 25
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 50000freqfini: 50110n_med: 200Los datos estan ordenados de forma freqs, rs, ts.
5.002321608040200954e+04,1.837170000000000122e-02,-1.062660000000000053e+02
5.002376884422110743e+04,1.846329999999999846e-02,-1.062780000000000058e+02
5.002432160804019804e+04,1.858529999999999904e-02,-1.062900000000000063e+02
5.002487437185929593e+04,1.867689999999999975e-02,-1.063020000000000067e+02
5.002542713567839382e+04,1.879890000000000033e-02,-1.063139999999999930e+02
5.002597989949748444e+04,1.889050000000000104e-02,-1.063739999999999952e+02
5.002653266331658233e+04,1.901260000000000103e-02,-1.063859999999999957e+02
5.002708542713568022e+04,1.913460000000000161e-02,-1.063859999999999957e+02
5.002763819095477083e+04,1.922619999999999885e-02,-1.064399999999999977e+02
5.002819095477386873e+04,1.937880000000000158e-02,-1.064399999999999977e+02
5.002874371859296662e+04,1.947029999999999941e-02,-1.064339999999999975e+02
5.002929648241205723e+04,1.959239999999999940e-02,-1.064939999999999998e+02
5.002984924623115512e+04,1.971449999999999939e-02,-1.064879999999999995e+02
5.003040201005025301e+04,1.983649999999999997e-02,-1.065300000000000011e+02
5.003095477386934363e+04,1.995859999999999995e-02,-1.065180000000000007e+02
5.003150753768844152e+04,2.011119999999999922e-02,-1.065600000000000023e+02
5.003206030150753941e+04,2.023329999999999920e-02,-1.066020000000000039e+02
5.003261306532663002e+04,2.035529999999999978e-02,-1.065840000000000032e+02
5.003316582914572791e+04,2.050789999999999905e-02,-1.066080000000000041e+02
5.003371859296482580e+04,2.062999999999999903e-02,-1.066500000000000057e+02
5.003427135678391642e+04,2.078259999999999830e-02,-1.066740000000000066e+02
5.003482412060301431e+04,2.090469999999999828e-02,-1.067039999999999935e+02
5.003537688442211220e+04,2.105720000000000161e-02,-1.067159999999999940e+02
5.003592964824120281e+04,2.120980000000000087e-02,-1.066979999999999933e+02
5.003648241206030070e+04,2.136240000000000014e-02,-1.067519999999999953e+02
5.003703517587939859e+04,2.151499999999999940e-02,-1.067819999999999965e+02
5.003758793969848921e+04,2.166759999999999867e-02,-1.067939999999999969e+02
5.003814070351758710e+04,2.182020000000000140e-02,-1.068479999999999990e+02
5.003869346733668499e+04,2.200329999999999994e-02,-1.068599999999999994e+02
5.003924623115577560e+04,2.215589999999999921e-02,-1.068539999999999992e+02
5.003979899497487349e+04,2.233900000000000122e-02,-1.069080000000000013e+02
5.004035175879397138e+04,2.252209999999999976e-02,-1.069500000000000028e+02
5.004090452261306200e+04,2.267469999999999902e-02,-1.069440000000000026e+02
5.004145728643215989e+04,2.285780000000000103e-02,-1.069860000000000042e+02
5.004201005025125778e+04,2.307139999999999885e-02,-1.070100000000000051e+02
5.004256281407034840e+04,2.322400000000000159e-02,-1.070460000000000065e+02
5.004311557788944629e+04,2.343759999999999941e-02,-1.070699999999999932e+02
5.004366834170854418e+04,2.362070000000000142e-02,-1.070939999999999941e+02
5.004422110552763479e+04,2.383429999999999924e-02,-1.071539999999999964e+02
5.004477386934673268e+04,2.404799999999999993e-02,-1.071659999999999968e+02
5.004532663316583057e+04,2.423109999999999847e-02,-1.072259999999999991e+02
5.004587939698492119e+04,2.444469999999999976e-02,-1.072379999999999995e+02
5.004643216080401908e+04,2.468880000000000033e-02,-1.072740000000000009e+02
5.004698492462311697e+04,2.490250000000000102e-02,-1.073220000000000027e+02
5.004753768844220758e+04,2.514660000000000159e-02,-1.073520000000000039e+02
5.004809045226130547e+04,2.536019999999999941e-02,-1.073880000000000052e+02
5.004864321608040336e+04,2.560439999999999938e-02,-1.074120000000000061e+02
5.004919597989949398e+04,2.584849999999999995e-02,-1.074779999999999944e+02
5.004974874371859187e+04,2.609260000000000052e-02,-1.074959999999999951e+02
5.005030150753768976e+04,2.636729999999999977e-02,-1.075439999999999969e+02
5.005085427135678037e+04,2.661140000000000033e-02,-1.075979999999999990e+02
5.005140703517587826e+04,2.688609999999999958e-02,-1.076280000000000001e+02
5.005195979899497615e+04,2.716079999999999883e-02,-1.076700000000000017e+02
5.005251256281406677e+04,2.743539999999999868e-02,-1.077300000000000040e+02
5.005306532663316466e+04,2.774060000000000067e-02,-1.077600000000000051e+02
5.005361809045226255e+04,2.804579999999999920e-02,-1.078139999999999930e+02
5.005417085427135316e+04,2.835089999999999832e-02,-1.078619999999999948e+02
5.005472361809045105e+04,2.865610000000000032e-02,-1.079399999999999977e+02
5.005527638190954895e+04,2.899180000000000160e-02,-1.079759999999999991e+02
5.005582914572864684e+04,2.932749999999999940e-02,-1.080360000000000014e+02
5.005638190954773745e+04,2.966320000000000068e-02,-1.080900000000000034e+02
5.005693467336683534e+04,3.002940000000000123e-02,-1.081440000000000055e+02
