# sens: 22
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 50000freqfini: 50300n_med: 100Los datos estan ordenados de forma freqs, rs, ts.
5.013636363636363967e+04,1.853379999999999958e-02,8.065800000000000125e+01
5.013939393939393631e+04,1.691830000000000070e-02,8.034000000000000341e+01
5.014242424242424022e+04,1.550679999999999940e-02,8.008199999999999363e+01
5.014545454545454413e+04,1.426320000000000018e-02,7.983599999999999852e+01
5.014848484848484804e+04,1.316269999999999940e-02,7.962600000000000477e+01
5.015151515151515196e+04,1.218039999999999921e-02,7.944599999999999795e+01
5.015454545454545587e+04,1.129540000000000058e-02,7.927800000000000580e+01
5.015757575757575978e+04,1.049620000000000067e-02,7.912800000000000011e+01
5.016060606060606369e+04,9.773310000000000330e-03,7.898999999999999488e+01
5.016363636363636033e+04,9.113370000000000845e-03,7.886400000000000432e+01
5.016666666666666424e+04,8.506829999999999947e-03,7.875000000000000000e+01
5.016969696969696815e+04,7.951800000000000188e-03,7.863599999999999568e+01
5.017272727272727207e+04,7.440600000000000339e-03,7.854000000000000625e+01
5.017575757575757598e+04,6.963760000000000262e-03,7.846200000000000330e+01
5.017878787878787989e+04,6.523160000000000069e-03,7.837199999999999989e+01
5.018181818181818380e+04,6.113079999999999903e-03,7.829999999999999716e+01
5.018484848484848771e+04,5.731609999999999830e-03,7.822799999999999443e+01
5.018787878787878435e+04,5.373029999999999994e-03,7.817400000000000659e+01
5.019090909090908826e+04,5.039240000000000386e-03,7.812600000000000477e+01
5.019393939393939218e+04,4.724530000000000222e-03,7.809000000000000341e+01
5.019696969696969609e+04,4.428890000000000431e-03,7.805400000000000205e+01
5.020000000000000000e+04,4.146610000000000226e-03,7.801200000000000045e+01
5.020303030303030391e+04,3.883380000000000078e-03,7.798799999999999955e+01
5.020606060606060782e+04,3.635419999999999884e-03,7.798799999999999955e+01
5.020909090909091174e+04,3.398910000000000212e-03,7.800000000000000000e+01
5.021212121212121565e+04,3.175750000000000187e-03,7.800600000000000023e+01
5.021515151515151229e+04,2.962129999999999885e-03,7.801800000000000068e+01
5.021818181818181620e+04,2.759950000000000164e-03,7.805400000000000205e+01
5.022121212121212011e+04,2.567310000000000165e-03,7.809000000000000341e+01
5.022424242424242402e+04,2.386109999999999880e-03,7.815000000000000568e+01
5.022727272727272793e+04,2.210629999999999887e-03,7.825799999999999557e+01
5.023030303030303185e+04,2.044690000000000049e-03,7.834199999999999875e+01
5.023333333333333576e+04,1.886380000000000001e-03,7.843200000000000216e+01
5.023636363636363967e+04,1.733790000000000027e-03,7.858199999999999363e+01
5.023939393939393631e+04,1.588830000000000060e-03,7.868999999999999773e+01
5.024242424242424022e+04,1.449589999999999950e-03,7.887000000000000455e+01
5.024545454545454413e+04,1.316080000000000071e-03,7.912800000000000011e+01
5.024848484848484804e+04,1.188290000000000049e-03,7.933799999999999386e+01
5.025151515151515196e+04,1.064309999999999952e-03,7.972799999999999443e+01
5.025454545454545587e+04,9.479560000000000156e-04,8.007599999999999341e+01
5.025757575757575978e+04,8.335149999999999504e-04,8.057399999999999807e+01
5.026060606060606369e+04,7.247959999999999906e-04,8.114400000000000546e+01
5.026363636363636033e+04,6.198920000000000341e-04,8.197799999999999443e+01
5.026666666666666424e+04,5.188029999999999725e-04,8.301000000000000512e+01
5.026969696969696815e+04,4.215259999999999754e-04,8.458199999999999363e+01
5.027272727272727207e+04,3.299730000000000068e-04,8.681999999999999318e+01
5.027575757575757598e+04,2.403270000000000048e-04,9.079200000000000159e+01
5.027878787878787989e+04,1.583110000000000094e-04,9.847199999999999420e+01
5.028181818181818380e+04,8.392380000000000445e-05,1.205819999999999936e+02
5.028484848484848771e+04,6.294299999999999689e-05,-1.739879999999999995e+02
5.028787878787878435e+04,1.163489999999999934e-04,-1.344180000000000064e+02
5.029090909090908826e+04,1.850140000000000009e-04,-1.218419999999999987e+02
5.029393939393939218e+04,2.574939999999999846e-04,-1.168979999999999961e+02
5.029696969696969609e+04,3.299730000000000068e-04,-1.138439999999999941e+02
5.030000000000000000e+04,3.948229999999999839e-04,-1.119360000000000070e+02
