# sens: 25
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 1freqfini: 100000n_med: 500Los datos estan ordenados de forma freqs, rs, ts.
1.122333266533066126e+04,1.220710000000000068e-03,-9.309600000000000364e+01
1.142373146292585261e+04,1.220710000000000068e-03,-9.305400000000000205e+01
1.162413026052104215e+04,1.281749999999999903e-03,-9.297599999999999909e+01
1.182452905811623350e+04,1.281749999999999903e-03,-9.366599999999999682e+01
1.202492785571142304e+04,1.312259999999999989e-03,-9.362399999999999523e+01
1.222532665330661439e+04,1.312259999999999989e-03,-9.357599999999999341e+01
1.242572545090180392e+04,1.342780000000000015e-03,-9.348600000000000421e+01
1.262612424849699528e+04,1.373300000000000042e-03,-9.345000000000000284e+01
1.282652304609218481e+04,1.373300000000000042e-03,-9.408599999999999852e+01
1.302692184368737435e+04,1.403820000000000068e-03,-9.398999999999999488e+01
1.322732064128256570e+04,1.434329999999999937e-03,-9.394199999999999307e+01
1.342771943887775524e+04,1.464849999999999963e-03,-9.390000000000000568e+01
1.362811823647294659e+04,1.464849999999999963e-03,-9.385800000000000409e+01
1.382851703406813613e+04,1.495369999999999989e-03,-9.439799999999999613e+01
1.402891583166332748e+04,1.525890000000000015e-03,-9.434999999999999432e+01
1.422931462925851702e+04,1.525890000000000015e-03,-9.430200000000000671e+01
1.442971342685370837e+04,1.556400000000000101e-03,-9.421200000000000330e+01
1.463011222444889790e+04,1.586919999999999911e-03,-9.417000000000000171e+01
1.483051102204408926e+04,1.586919999999999911e-03,-9.412800000000000011e+01
1.503090981963927879e+04,1.647959999999999963e-03,-9.462000000000000455e+01
1.523130861723447015e+04,1.647959999999999963e-03,-9.457200000000000273e+01
1.543170741482965968e+04,1.678470000000000049e-03,-9.453000000000000114e+01
1.563210621242485104e+04,1.678470000000000049e-03,-9.448199999999999932e+01
1.583250501002004057e+04,1.708990000000000075e-03,-9.494400000000000261e+01
1.603290380761523193e+04,1.739510000000000101e-03,-9.490200000000000102e+01
1.623330260521042146e+04,1.739510000000000101e-03,-9.485399999999999920e+01
1.643370140280561100e+04,1.770029999999999911e-03,-9.476399999999999579e+01
1.663410020040080053e+04,1.800539999999999996e-03,-9.472199999999999420e+01
1.683449899799599370e+04,1.831060000000000023e-03,-9.519599999999999795e+01
1.703489779559118324e+04,1.831060000000000023e-03,-9.514799999999999613e+01
1.723529659318637277e+04,1.861580000000000049e-03,-9.505800000000000693e+01
1.743569539078156231e+04,1.892100000000000075e-03,-9.501600000000000534e+01
1.763609418837675548e+04,1.922609999999999944e-03,-9.546599999999999397e+01
1.783649298597194502e+04,1.922609999999999944e-03,-9.541800000000000637e+01
1.803689178356713455e+04,1.953139999999999911e-03,-9.532800000000000296e+01
1.823729058116232409e+04,1.983659999999999937e-03,-9.528000000000000114e+01
1.843768937875751726e+04,2.014179999999999963e-03,-9.523799999999999955e+01
1.863808817635270680e+04,2.044690000000000049e-03,-9.561599999999999966e+01
1.883848697394789633e+04,2.044690000000000049e-03,-9.557399999999999807e+01
1.903888577154308587e+04,2.075210000000000075e-03,-9.552599999999999625e+01
1.923928456913827540e+04,2.075210000000000075e-03,-9.593999999999999773e+01
1.943968336673346857e+04,2.105730000000000102e-03,-9.584399999999999409e+01
1.964008216432865811e+04,2.136250000000000128e-03,-9.579600000000000648e+01
1.984048096192384764e+04,2.136250000000000128e-03,-9.575400000000000489e+01
2.004087975951903718e+04,2.166760000000000214e-03,-9.571200000000000330e+01
2.024127855711423035e+04,2.197279999999999806e-03,-9.605400000000000205e+01
2.044167735470941989e+04,2.227799999999999832e-03,-9.601200000000000045e+01
2.064207615230460942e+04,2.227799999999999832e-03,-9.639000000000000057e+01
2.084247494989979896e+04,2.258319999999999859e-03,-9.634199999999999875e+01
2.104287374749499213e+04,2.288829999999999944e-03,-9.624599999999999511e+01
2.124327254509018167e+04,2.288829999999999944e-03,-9.620399999999999352e+01
2.144367134268537120e+04,2.319349999999999971e-03,-9.615600000000000591e+01
2.164407014028056074e+04,2.349869999999999997e-03,-9.647400000000000375e+01
2.184446893787575391e+04,2.380390000000000023e-03,-9.642600000000000193e+01
2.204486773547094344e+04,2.380390000000000023e-03,-9.638400000000000034e+01
2.224526653306613298e+04,2.410900000000000109e-03,-9.673199999999999932e+01
2.244566533066132251e+04,2.410900000000000109e-03,-9.668999999999999773e+01
2.264606412825651205e+04,2.441420000000000135e-03,-9.698399999999999466e+01
2.284646292585170522e+04,2.471940000000000161e-03,-9.693600000000000705e+01
2.304686172344689476e+04,2.471940000000000161e-03,-9.688800000000000523e+01
2.324726052104208429e+04,2.502460000000000188e-03,-9.684000000000000341e+01
2.344765931863727383e+04,2.532969999999999840e-03,-9.712199999999999989e+01
2.364805811623246700e+04,2.563489999999999866e-03,-9.707999999999999829e+01
2.384845691382765654e+04,2.563489999999999866e-03,-9.703199999999999648e+01
2.404885571142284607e+04,2.594009999999999892e-03,-9.734999999999999432e+01
2.424925450901803561e+04,2.624529999999999919e-03,-9.726000000000000512e+01
2.444965330661322878e+04,2.624529999999999919e-03,-9.757200000000000273e+01
2.465005210420841831e+04,2.655040000000000004e-03,-9.717000000000000171e+01
2.485045090180360785e+04,2.655040000000000004e-03,-9.747599999999999909e+01
2.505084969939879738e+04,2.716080000000000057e-03,-9.738599999999999568e+01
2.525124849699399056e+04,2.716080000000000057e-03,-9.768600000000000705e+01
2.545164729458918009e+04,2.746600000000000083e-03,-9.763800000000000523e+01
2.565204609218436963e+04,2.777110000000000169e-03,-9.793200000000000216e+01
2.585244488977955916e+04,2.777110000000000169e-03,-9.750600000000000023e+01
2.605284368737474870e+04,2.807630000000000195e-03,-9.779399999999999693e+01
2.625324248496994187e+04,2.838149999999999788e-03,-9.808199999999999363e+01
2.645364128256513141e+04,2.838149999999999788e-03,-9.770399999999999352e+01
2.665404008016032094e+04,2.868669999999999814e-03,-9.798600000000000421e+01
2.685443887775551048e+04,2.899179999999999899e-03,-9.822599999999999909e+01
2.705483767535070365e+04,2.929699999999999926e-03,-9.817799999999999727e+01
2.725523647294589318e+04,2.929699999999999926e-03,-9.812999999999999545e+01
2.745563527054108272e+04,2.960219999999999952e-03,-9.840600000000000591e+01
2.765603406813627225e+04,2.960219999999999952e-03,-9.835800000000000409e+01
2.785643286573146543e+04,2.990739999999999978e-03,-9.826200000000000045e+01
2.805683166332665496e+04,3.021260000000000005e-03,-9.821999999999999886e+01
2.825723046092184450e+04,3.021260000000000005e-03,-9.848399999999999466e+01
2.845762925851703403e+04,3.051770000000000090e-03,-9.843600000000000705e+01
2.865802805611222720e+04,3.082290000000000117e-03,-9.870000000000000284e+01
2.885842685370741674e+04,3.112810000000000143e-03,-9.860399999999999920e+01
2.905882565130260627e+04,3.112810000000000143e-03,-9.886199999999999477e+01
2.925922444889779581e+04,3.143330000000000169e-03,-9.881399999999999295e+01
2.945962324649298534e+04,3.143330000000000169e-03,-9.877200000000000557e+01
2.966002204408817852e+04,3.173839999999999821e-03,-9.867600000000000193e+01
2.986042084168336805e+04,3.204359999999999847e-03,-9.892799999999999727e+01
3.006081963927855759e+04,3.204359999999999847e-03,-9.887999999999999545e+01
3.026121843687374712e+04,3.234879999999999874e-03,-9.883199999999999363e+01
3.046161723446894030e+04,3.265399999999999900e-03,-9.907800000000000296e+01
3.066201603206412983e+04,3.295909999999999986e-03,-9.898799999999999955e+01
3.086241482965931937e+04,3.326430000000000012e-03,-9.922799999999999443e+01
3.106281362725450890e+04,3.326430000000000012e-03,-9.918000000000000682e+01
3.126321242484970207e+04,3.356950000000000038e-03,-9.913200000000000500e+01
3.146361122244489161e+04,3.356950000000000038e-03,-9.936599999999999966e+01
3.166401002004008114e+04,3.387470000000000064e-03,-9.932399999999999807e+01
3.186440881763527068e+04,3.417980000000000150e-03,-9.951000000000000512e+01
3.206480761523046385e+04,3.448500000000000176e-03,-9.973799999999999955e+01
3.226520641282565339e+04,3.448500000000000176e-03,-9.968999999999999773e+01
3.246560521042084292e+04,3.479020000000000203e-03,-9.991200000000000614e+01
3.266600400801603246e+04,3.479020000000000203e-03,-9.986400000000000432e+01
3.286640280561122199e+04,3.509539999999999795e-03,-9.977400000000000091e+01
3.306680160320641153e+04,3.540049999999999881e-03,-9.972599999999999909e+01
3.326720040080160106e+04,3.540049999999999881e-03,-9.994799999999999329e+01
3.346759919839679787e+04,3.570569999999999907e-03,-9.990000000000000568e+01
3.366799799599198741e+04,3.570569999999999907e-03,-1.001159999999999997e+02
3.386839679358717694e+04,3.601089999999999933e-03,-1.000679999999999978e+02
3.406879559118236648e+04,3.631609999999999960e-03,-9.997799999999999443e+01
3.426919438877755601e+04,3.662120000000000045e-03,-1.001880000000000024e+02
3.446959318637274555e+04,3.662120000000000045e-03,-1.001400000000000006e+02
3.466999198396793508e+04,3.692640000000000072e-03,-1.003499999999999943e+02
3.487039078156312462e+04,3.723160000000000098e-03,-1.003080000000000069e+02
3.507078957915832143e+04,3.753680000000000124e-03,-1.002120000000000033e+02
3.527118837675351097e+04,3.753680000000000124e-03,-1.004159999999999968e+02
3.547158717434870050e+04,3.784190000000000210e-03,-1.006200000000000045e+02
3.567198597194389004e+04,3.814709999999999802e-03,-1.005720000000000027e+02
3.587238476953907957e+04,3.814709999999999802e-03,-1.005300000000000011e+02
3.607278356713426911e+04,3.845229999999999829e-03,-1.007279999999999944e+02
3.627318236472945864e+04,3.845229999999999829e-03,-1.009200000000000017e+02
3.647358116232464818e+04,3.875749999999999855e-03,-1.008299999999999983e+02
3.667397995991983771e+04,3.906279999999999822e-03,-1.007819999999999965e+02
3.687437875751503452e+04,3.906279999999999822e-03,-1.009800000000000040e+02
3.707477755511022406e+04,3.936799999999999848e-03,-1.009320000000000022e+02
3.727517635270541359e+04,3.936799999999999848e-03,-1.008840000000000003e+02
3.747557515030060313e+04,3.997829999999999960e-03,-1.013100000000000023e+02
3.767597394789579266e+04,3.997829999999999960e-03,-1.009860000000000042e+02
3.787637274549098220e+04,4.028349999999999986e-03,-1.011719999999999970e+02
3.807677154308617173e+04,4.058870000000000013e-03,-1.013580000000000041e+02
3.827717034068136127e+04,4.058870000000000013e-03,-1.013100000000000023e+02
3.847756913827655080e+04,4.089390000000000039e-03,-1.014959999999999951e+02
3.867796793587174761e+04,4.089390000000000039e-03,-1.014479999999999933e+02
3.887836673346693715e+04,4.119900000000000125e-03,-1.013520000000000039e+02
3.907876553106212668e+04,4.150420000000000151e-03,-1.017600000000000051e+02
3.927916432865731622e+04,4.180940000000000177e-03,-1.014899999999999949e+02
3.947956312625250575e+04,4.180940000000000177e-03,-1.016640000000000015e+02
3.967996192384769529e+04,4.211460000000000203e-03,-1.018439999999999941e+02
3.988036072144288482e+04,4.241970000000000289e-03,-1.015319999999999965e+02
4.008075951903807436e+04,4.241970000000000289e-03,-1.019699999999999989e+02
4.028115831663327117e+04,4.272490000000000315e-03,-1.016580000000000013e+02
4.048155711422846070e+04,4.303010000000000342e-03,-1.020480000000000018e+02
4.068195591182365024e+04,4.303010000000000342e-03,-1.020000000000000000e+02
4.088235470941883978e+04,4.333530000000000368e-03,-1.019579999999999984e+02
4.108275350701402931e+04,4.364039999999999586e-03,-1.021260000000000048e+02
4.128315230460921885e+04,4.394559999999999612e-03,-1.020360000000000014e+02
4.148355110220440838e+04,4.394559999999999612e-03,-1.024140000000000015e+02
4.168394989979959792e+04,4.425079999999999639e-03,-1.021560000000000059e+02
4.188434869739478745e+04,4.425079999999999639e-03,-1.025280000000000058e+02
4.208474749498998426e+04,4.455599999999999665e-03,-1.022279999999999944e+02
4.228514629258517380e+04,4.486109999999999751e-03,-1.025939999999999941e+02
4.248554509018036333e+04,4.486109999999999751e-03,-1.023479999999999990e+02
4.268594388777555287e+04,4.547149999999999803e-03,-1.027079999999999984e+02
4.288634268537074240e+04,4.547149999999999803e-03,-1.024140000000000015e+02
4.308674148296593194e+04,4.577669999999999829e-03,-1.027740000000000009e+02
4.328714028056112147e+04,4.608179999999999915e-03,-1.025280000000000058e+02
4.348753907815631101e+04,4.608179999999999915e-03,-1.028880000000000052e+02
4.368793787575150782e+04,4.638699999999999941e-03,-1.025939999999999941e+02
4.388833667334669735e+04,4.669219999999999968e-03,-1.029479999999999933e+02
4.408873547094188689e+04,4.699739999999999994e-03,-1.026599999999999966e+02
4.428913426853707642e+04,4.699739999999999994e-03,-1.030559999999999974e+02
4.448953306613226596e+04,4.730250000000000080e-03,-1.027680000000000007e+02
4.468993186372745549e+04,4.760770000000000106e-03,-1.031159999999999997e+02
4.489033066132264503e+04,4.791290000000000132e-03,-1.030259999999999962e+02
4.509072945891783456e+04,4.821810000000000158e-03,-1.031700000000000017e+02
4.529112825651302410e+04,4.852320000000000244e-03,-1.030799999999999983e+02
4.549152705410822091e+04,4.882840000000000270e-03,-1.032300000000000040e+02
4.569192585170341044e+04,4.913360000000000297e-03,-1.033319999999999936e+02
4.589232464929859998e+04,4.943880000000000323e-03,-1.032420000000000044e+02
4.609272344689378951e+04,4.943880000000000323e-03,-1.035720000000000027e+02
4.629312224448897905e+04,4.974400000000000349e-03,-1.032960000000000065e+02
4.649352104208416858e+04,5.004909999999999567e-03,-1.036200000000000045e+02
4.669391983967935812e+04,5.065949999999999620e-03,-1.034879999999999995e+02
4.689431863727454765e+04,5.096469999999999646e-03,-1.035840000000000032e+02
4.709471743486974447e+04,5.126979999999999732e-03,-1.036740000000000066e+02
4.729511623246493400e+04,5.157499999999999758e-03,-1.035900000000000034e+02
4.749551503006012354e+04,5.188019999999999785e-03,-1.040340000000000060e+02
4.769591382765531307e+04,5.279569999999999923e-03,-1.036860000000000070e+02
4.789631262525050261e+04,5.310089999999999949e-03,-1.039500000000000028e+02
4.809671142284569214e+04,5.371120000000000061e-03,-1.039500000000000028e+02
4.829711022044088168e+04,5.462680000000000140e-03,-1.039500000000000028e+02
4.849750901803607121e+04,5.523710000000000252e-03,-1.042439999999999998e+02
4.869790781563126075e+04,5.645780000000000416e-03,-1.039920000000000044e+02
4.889830661322645756e+04,5.767849999999999713e-03,-1.043580000000000041e+02
4.909870541082164709e+04,5.950959999999999930e-03,-1.042319999999999993e+02
4.929910420841683663e+04,6.195100000000000259e-03,-1.041119999999999948e+02
4.949950300601202616e+04,6.622339999999999997e-03,-1.045259999999999962e+02
4.969990180360721570e+04,7.476840000000000222e-03,-1.044360000000000070e+02
4.990030060120240523e+04,9.948790000000000758e-03,-1.049159999999999968e+02
5.010069939879759477e+04,1.507580000000000031e-01,1.062660000000000053e+02
5.030109819639278430e+04,9.460490000000000219e-04,1.220040000000000049e+02
5.050149699398798111e+04,2.716080000000000057e-03,-1.045499999999999972e+02
5.070189579158317065e+04,3.540049999999999881e-03,-1.044300000000000068e+02
5.090229458917836018e+04,3.936799999999999848e-03,-1.043880000000000052e+02
5.110269338677354972e+04,4.211460000000000203e-03,-1.046400000000000006e+02
5.130309218436873925e+04,4.394559999999999612e-03,-1.047240000000000038e+02
5.150349098196392879e+04,4.516629999999999777e-03,-1.044959999999999951e+02
5.170388977955911832e+04,4.608179999999999915e-03,-1.050360000000000014e+02
5.190428857715430786e+04,4.699739999999999994e-03,-1.047240000000000038e+02
5.210468737474949739e+04,4.760770000000000106e-03,-1.047120000000000033e+02
5.230508617234469421e+04,4.821810000000000158e-03,-1.051320000000000050e+02
5.250548496993988374e+04,4.882840000000000270e-03,-1.047960000000000065e+02
5.270588376753507328e+04,4.943880000000000323e-03,-1.048319999999999936e+02
5.290628256513026281e+04,4.974400000000000349e-03,-1.052879999999999967e+02
5.310668136272545235e+04,5.004909999999999567e-03,-1.049579999999999984e+02
5.330708016032064188e+04,5.065949999999999620e-03,-1.050420000000000016e+02
5.350747895791583142e+04,5.096469999999999646e-03,-1.053539999999999992e+02
5.370787775551102095e+04,5.126979999999999732e-03,-1.052519999999999953e+02
5.390827655310621776e+04,5.157499999999999758e-03,-1.051560000000000059e+02
5.410867535070140730e+04,5.188019999999999785e-03,-1.056419999999999959e+02
5.430907414829659683e+04,5.188019999999999785e-03,-1.053659999999999997e+02
5.450947294589178637e+04,5.249049999999999896e-03,-1.052699999999999960e+02
5.470987174348697590e+04,5.279569999999999923e-03,-1.057439999999999998e+02
5.491027054108216544e+04,5.279569999999999923e-03,-1.056959999999999980e+02
5.511066933867735497e+04,5.310089999999999949e-03,-1.054260000000000019e+02
5.531106813627254451e+04,5.340609999999999975e-03,-1.057259999999999991e+02
5.551146693386773404e+04,5.340609999999999975e-03,-1.058460000000000036e+02
5.571186573146293085e+04,5.371120000000000061e-03,-1.055819999999999936e+02
5.591226452905812039e+04,5.401640000000000087e-03,-1.057019999999999982e+02
5.611266332665330992e+04,5.432160000000000113e-03,-1.059959999999999951e+02
5.631306212424849946e+04,5.462680000000000140e-03,-1.057319999999999993e+02
5.651346092184368899e+04,5.462680000000000140e-03,-1.056839999999999975e+02
5.671385971943887853e+04,5.493190000000000225e-03,-1.061340000000000003e+02
5.691425851703406806e+04,5.523710000000000252e-03,-1.060859999999999985e+02
5.711465731462925760e+04,5.523710000000000252e-03,-1.058760000000000048e+02
5.731505611222445441e+04,5.554230000000000278e-03,-1.061580000000000013e+02
5.751545490981964394e+04,5.584750000000000304e-03,-1.064399999999999977e+02
5.771585370741483348e+04,5.584750000000000304e-03,-1.062240000000000038e+02
5.791625250501002301e+04,5.615260000000000390e-03,-1.061280000000000001e+02
5.811665130260521255e+04,5.645780000000000416e-03,-1.064579999999999984e+02
5.831705010020040208e+04,5.645780000000000416e-03,-1.065720000000000027e+02
5.851744889779559162e+04,5.676299999999999575e-03,-1.061520000000000010e+02
5.871784769539078115e+04,5.706819999999999601e-03,-1.062660000000000053e+02
5.891824649298597069e+04,5.706819999999999601e-03,-1.067459999999999951e+02
5.911864529058116750e+04,5.737329999999999687e-03,-1.066979999999999933e+02
5.931904408817635704e+04,5.737329999999999687e-03,-1.064459999999999980e+02
5.951944288577154657e+04,5.767849999999999713e-03,-1.065540000000000020e+02
5.971984168336673611e+04,5.798369999999999740e-03,-1.068719999999999999e+02
5.992024048096192564e+04,5.798369999999999740e-03,-1.068239999999999981e+02
6.012063927855711518e+04,5.828889999999999766e-03,-1.065720000000000027e+02
6.032103807615230471e+04,5.828889999999999766e-03,-1.068900000000000006e+02
6.052143687374749425e+04,5.859399999999999852e-03,-1.069980000000000047e+02
6.072183567134269106e+04,5.859399999999999852e-03,-1.069500000000000028e+02
6.092223446893788059e+04,5.889919999999999878e-03,-1.066979999999999933e+02
6.112263326653307013e+04,5.920439999999999904e-03,-1.070100000000000051e+02
6.132303206412825966e+04,5.920439999999999904e-03,-1.072680000000000007e+02
6.152343086172344920e+04,5.950959999999999930e-03,-1.070699999999999932e+02
6.172382965931863873e+04,5.950959999999999930e-03,-1.068659999999999997e+02
6.192422845691382827e+04,5.981479999999999957e-03,-1.071239999999999952e+02
6.212462725450901780e+04,6.011990000000000042e-03,-1.074300000000000068e+02
6.232502605210420734e+04,6.011990000000000042e-03,-1.073340000000000032e+02
6.252542484969940415e+04,6.042510000000000069e-03,-1.071359999999999957e+02
6.272582364729459368e+04,6.042510000000000069e-03,-1.072439999999999998e+02
6.292622244488978322e+04,6.073030000000000095e-03,-1.075379999999999967e+02
6.312662124248497275e+04,6.073030000000000095e-03,-1.074959999999999951e+02
6.332702004008016229e+04,6.103550000000000121e-03,-1.072500000000000000e+02
6.352741883767535182e+04,6.103550000000000121e-03,-1.074000000000000057e+02
6.372781763527054136e+04,6.134060000000000207e-03,-1.076520000000000010e+02
6.392821643286573089e+04,6.164580000000000233e-03,-1.077960000000000065e+02
6.412861523046092771e+04,6.164580000000000233e-03,-1.075559999999999974e+02
6.432901402805611724e+04,6.195100000000000259e-03,-1.073640000000000043e+02
6.452941282565130678e+04,6.195100000000000259e-03,-1.076580000000000013e+02
6.472981162324649631e+04,6.225620000000000286e-03,-1.079039999999999964e+02
6.493021042084168585e+04,6.225620000000000286e-03,-1.078559999999999945e+02
6.513060921843687538e+04,6.256130000000000371e-03,-1.076640000000000015e+02
6.533100801603206492e+04,6.256130000000000371e-03,-1.077600000000000051e+02
6.553140681362725445e+04,6.286650000000000398e-03,-1.080540000000000020e+02
6.573180561122244399e+04,6.286650000000000398e-03,-1.081500000000000057e+02
6.593220440881763352e+04,6.286650000000000398e-03,-1.079579999999999984e+02
6.613260320641282306e+04,6.347689999999999583e-03,-1.078679999999999950e+02
6.633300200400801259e+04,6.347689999999999583e-03,-1.080060000000000002e+02
6.653340080160320213e+04,6.347689999999999583e-03,-1.082939999999999969e+02
6.673379959919840621e+04,6.378199999999999668e-03,-1.083900000000000006e+02
6.693419839679359575e+04,6.408719999999999695e-03,-1.081560000000000059e+02
6.713459719438878528e+04,6.408719999999999695e-03,-1.079639999999999986e+02
6.733499599198397482e+04,6.408719999999999695e-03,-1.082459999999999951e+02
6.753539478957916435e+04,6.439239999999999721e-03,-1.085280000000000058e+02
6.773579358717435389e+04,6.439239999999999721e-03,-1.086239999999999952e+02
6.793619238476954342e+04,6.469759999999999747e-03,-1.082519999999999953e+02
6.813659118236473296e+04,6.500269999999999833e-03,-1.082039999999999935e+02
6.833698997995992249e+04,6.500269999999999833e-03,-1.084800000000000040e+02
6.853738877755511203e+04,6.530789999999999859e-03,-1.087560000000000002e+02
6.873778757515030156e+04,6.530789999999999859e-03,-1.088520000000000039e+02
6.893818637274549110e+04,6.561309999999999885e-03,-1.084800000000000040e+02
6.913858517034068063e+04,6.561309999999999885e-03,-1.084320000000000022e+02
6.933898396793587017e+04,6.591829999999999912e-03,-1.086599999999999966e+02
6.953938276553105970e+04,6.591829999999999912e-03,-1.089839999999999947e+02
6.973978156312624924e+04,6.622339999999999997e-03,-1.090739999999999981e+02
6.994018036072143877e+04,6.622339999999999997e-03,-1.087560000000000002e+02
7.014057915831664286e+04,6.652860000000000024e-03,-1.086599999999999966e+02
7.034097795591183240e+04,6.652860000000000024e-03,-1.087980000000000018e+02
7.054137675350702193e+04,6.652860000000000024e-03,-1.090679999999999978e+02
7.074177555110221147e+04,6.713900000000000076e-03,-1.092900000000000063e+02
7.094217434869740100e+04,6.713900000000000076e-03,-1.091099999999999994e+02
7.114257314629259054e+04,6.713900000000000076e-03,-1.089300000000000068e+02
7.134297194388778007e+04,6.744410000000000162e-03,-1.088820000000000050e+02
7.154337074148296961e+04,6.744410000000000162e-03,-1.091520000000000010e+02
7.174376953907815914e+04,6.774930000000000188e-03,-1.093679999999999950e+02
7.194416833667334868e+04,6.774930000000000188e-03,-1.094579999999999984e+02
7.214456713426853821e+04,6.805450000000000214e-03,-1.091460000000000008e+02
7.234496593186372775e+04,6.805450000000000214e-03,-1.090979999999999990e+02
7.254536472945891728e+04,6.835970000000000241e-03,-1.091820000000000022e+02
7.274576352705410682e+04,6.835970000000000241e-03,-1.095780000000000030e+02
7.294616232464929635e+04,6.835970000000000241e-03,-1.097099999999999937e+02
7.314656112224448589e+04,6.866480000000000326e-03,-1.095300000000000011e+02
7.334695991983967542e+04,6.897000000000000353e-03,-1.093080000000000069e+02
7.354735871743487951e+04,6.897000000000000353e-03,-1.092660000000000053e+02
7.374775751503006904e+04,6.927520000000000379e-03,-1.095240000000000009e+02
7.394815631262525858e+04,6.927520000000000379e-03,-1.097819999999999965e+02
7.414855511022044811e+04,6.958040000000000405e-03,-1.098659999999999997e+02
7.434895390781563765e+04,6.958040000000000405e-03,-1.096919999999999931e+02
7.454935270541082718e+04,6.958040000000000405e-03,-1.095180000000000007e+02
7.474975150300601672e+04,6.988560000000000431e-03,-1.094699999999999989e+02
