# sens: 20
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 50275freqfini: 50295n_med: 200Los datos estan ordenados de forma freqs, rs, ts.
5.028032663316583057e+04,1.182560000000000008e-04,1.068059999999999974e+02
5.028042713567839382e+04,1.158720000000000046e-04,1.075499999999999972e+02
5.028052763819095708e+04,1.134879999999999949e-04,1.082759999999999962e+02
5.028062814070352033e+04,1.111039999999999988e-04,1.090319999999999965e+02
5.028072864321608358e+04,1.087190000000000004e-04,1.098179999999999978e+02
5.028082914572864684e+04,1.068120000000000067e-04,1.106400000000000006e+02
5.028092964824120281e+04,1.044279999999999970e-04,1.114980000000000047e+02
5.028103015075376607e+04,1.015669999999999984e-04,1.124639999999999986e+02
5.028113065326632932e+04,9.965940000000000334e-05,1.134000000000000057e+02
5.028123115577889257e+04,9.727520000000000676e-05,1.143780000000000001e+02
5.028133165829145582e+04,9.536790000000000555e-05,1.154039999999999964e+02
5.028143216080401908e+04,9.298369999999999541e-05,1.164719999999999942e+02
5.028153266331658233e+04,9.107639999999999421e-05,1.175939999999999941e+02
5.028163316582914558e+04,8.916899999999999956e-05,1.187639999999999958e+02
5.028173366834170884e+04,8.726169999999999836e-05,1.199879999999999995e+02
5.028183417085427209e+04,8.487750000000000177e-05,1.212720000000000056e+02
5.028193467336683534e+04,8.297009999999999357e-05,1.226099999999999994e+02
5.028203517587939859e+04,8.153959999999999431e-05,1.240139999999999958e+02
5.028213567839196185e+04,7.963230000000000666e-05,1.256219999999999999e+02
5.028223618090452510e+04,7.724809999999999652e-05,1.271640000000000015e+02
5.028233668341708835e+04,7.581759999999999726e-05,1.285800000000000125e+02
5.028243718592965160e+04,7.391020000000000261e-05,1.302659999999999911e+02
5.028253768844220758e+04,7.247970000000000335e-05,1.320240000000000009e+02
5.028263819095477083e+04,7.104920000000000408e-05,1.338600000000000136e+02
5.028273869346733409e+04,6.961870000000000482e-05,1.357740000000000009e+02
5.028283919597989734e+04,6.818820000000000556e-05,1.377659999999999911e+02
5.028293969849246059e+04,6.723449999999999468e-05,1.398300000000000125e+02
5.028304020100502385e+04,6.580399999999999542e-05,1.419720000000000084e+02
5.028314070351758710e+04,6.485029999999999809e-05,1.441860000000000070e+02
5.028324120603015035e+04,6.389660000000000077e-05,1.462259999999999991e+02
5.028334170854271360e+04,6.246610000000000151e-05,1.486740000000000066e+02
5.028344221105527686e+04,6.246610000000000151e-05,1.509780000000000086e+02
5.028354271356784011e+04,6.151249999999999763e-05,1.532940000000000111e+02
5.028364321608040336e+04,6.055859999999999986e-05,1.558139999999999930e+02
5.028374371859296662e+04,6.055859999999999986e-05,1.583760000000000048e+02
5.028384422110552987e+04,6.008169999999999771e-05,1.609619999999999891e+02
5.028394472361809312e+04,5.960490000000000254e-05,1.635720000000000027e+02
5.028404522613065637e+04,5.960490000000000254e-05,1.658880000000000052e+02
5.028414572864321963e+04,5.960490000000000254e-05,1.688160000000000025e+02
5.028424623115577560e+04,6.008169999999999771e-05,1.714199999999999875e+02
5.028434673366833886e+04,6.008169999999999771e-05,1.736579999999999870e+02
5.028444723618090211e+04,6.055859999999999986e-05,1.762259999999999991e+02
5.028454773869346536e+04,6.103560000000000224e-05,1.787520000000000095e+02
5.028464824120602862e+04,6.198929999999999957e-05,-1.787700000000000102e+02
5.028474874371859187e+04,6.246610000000000151e-05,-1.763460000000000036e+02
5.028484924623115512e+04,6.341979999999999883e-05,-1.742880000000000109e+02
5.028494974874371837e+04,6.437349999999999615e-05,-1.719960000000000093e+02
5.028505025125628163e+04,6.532719999999999348e-05,-1.697700000000000102e+02
5.028515075376884488e+04,6.628079999999999736e-05,-1.675620000000000118e+02
5.028525125628140813e+04,6.723449999999999468e-05,-1.654859999999999900e+02
5.028535175879397138e+04,6.866499999999999394e-05,-1.637520000000000095e+02
5.028545226130653464e+04,7.057240000000000214e-05,-1.618199999999999932e+02
5.028555276381909789e+04,7.152600000000000602e-05,-1.599720000000000084e+02
5.028565326633166114e+04,7.343340000000000067e-05,-1.581959999999999980e+02
5.028575376884422440e+04,7.438709999999999799e-05,-1.566359999999999957e+02
5.028585427135678037e+04,7.629439999999999920e-05,-1.549979999999999905e+02
5.028595477386934363e+04,7.820179999999999384e-05,-1.534379999999999882e+02
5.028605527638190688e+04,7.963230000000000666e-05,-1.521539999999999964e+02
5.028615577889447013e+04,8.153959999999999431e-05,-1.507199999999999989e+02
5.028625628140703338e+04,8.344700000000000251e-05,-1.493520000000000039e+02
5.028635678391959664e+04,8.487750000000000177e-05,-1.482299999999999898e+02
5.028645728643215989e+04,8.726169999999999836e-05,-1.469759999999999991e+02
5.028655778894472314e+04,8.916899999999999956e-05,-1.456560000000000059e+02
5.028665829145728640e+04,9.059949999999999883e-05,-1.446779999999999973e+02
5.028675879396984965e+04,9.298369999999999541e-05,-1.435800000000000125e+02
5.028685929648241290e+04,9.489110000000000361e-05,-1.425300000000000011e+02
5.028695979899497615e+04,9.679840000000000482e-05,-1.415579999999999927e+02
5.028706030150753941e+04,9.918260000000000140e-05,-1.405860000000000127e+02
5.028716080402010266e+04,1.010899999999999961e-04,-1.396620000000000061e+02
5.028726130653266591e+04,1.029970000000000034e-04,-1.389180000000000064e+02
5.028736180904522917e+04,1.053809999999999995e-04,-1.380660000000000025e+02
5.028746231155779242e+04,1.072889999999999955e-04,-1.373820000000000050e+02
5.028756281407034840e+04,1.096730000000000052e-04,-1.364759999999999991e+02
5.028766331658291165e+04,1.120570000000000013e-04,-1.357199999999999989e+02
5.028776381909547490e+04,1.139649999999999973e-04,-1.351200000000000045e+02
5.028786432160803815e+04,1.163489999999999934e-04,-1.344180000000000064e+02
5.028796482412060141e+04,1.182560000000000008e-04,-1.338660000000000139e+02
5.028806532663316466e+04,1.211169999999999993e-04,-1.332179999999999893e+02
5.028816582914572791e+04,1.225479999999999929e-04,-1.325879999999999939e+02
5.028826633165829116e+04,1.254089999999999914e-04,-1.319879999999999995e+02
5.028836683417085442e+04,1.273160000000000123e-04,-1.315080000000000098e+02
5.028846733668341767e+04,1.301770000000000108e-04,-1.309499999999999886e+02
5.028856783919598092e+04,1.320849999999999932e-04,-1.303979999999999961e+02
5.028866834170854418e+04,1.344689999999999894e-04,-1.298760000000000048e+02
5.028876884422110743e+04,1.368530000000000126e-04,-1.294679999999999893e+02
5.028886934673367068e+04,1.387609999999999950e-04,-1.290660000000000025e+02
5.028896984924623393e+04,1.411449999999999912e-04,-1.284900000000000091e+02
5.028907035175879719e+04,1.435289999999999873e-04,-1.280399999999999920e+02
5.028917085427135316e+04,1.459130000000000106e-04,-1.276800000000000068e+02
5.028927135678391642e+04,1.482970000000000067e-04,-1.273319999999999936e+02
5.028937185929647967e+04,1.502049999999999891e-04,-1.268220000000000027e+02
5.028947236180904292e+04,1.525890000000000124e-04,-1.264980000000000047e+02
5.028957286432160618e+04,1.554500000000000109e-04,-1.261080000000000041e+02
5.028967336683416943e+04,1.573570000000000047e-04,-1.258080000000000069e+02
5.028977386934673268e+04,1.602180000000000032e-04,-1.254419999999999931e+02
5.028987437185929593e+04,1.621260000000000127e-04,-1.250580000000000069e+02
5.028997487437185919e+04,1.649870000000000113e-04,-1.247159999999999940e+02
5.029007537688442244e+04,1.668940000000000050e-04,-1.244519999999999982e+02
5.029017587939698569e+04,1.692780000000000012e-04,-1.241880000000000024e+02
5.029027638190954895e+04,1.716619999999999973e-04,-1.239360000000000070e+02
5.029037688442211220e+04,1.740459999999999935e-04,-1.235400000000000063e+02
5.029047738693467545e+04,1.764310000000000054e-04,-1.232999999999999972e+02
5.029057788944723870e+04,1.792920000000000039e-04,-1.230120000000000005e+02
5.029067839195980196e+04,1.811989999999999977e-04,-1.227000000000000028e+02
5.029077889447236521e+04,1.835829999999999938e-04,-1.224779999999999944e+02
5.029087939698492119e+04,1.859669999999999900e-04,-1.222680000000000007e+02
5.029097989949748444e+04,1.883520000000000018e-04,-1.220040000000000049e+02
5.029108040201004769e+04,1.907359999999999980e-04,-1.217219999999999942e+02
5.029118090452261094e+04,1.931199999999999941e-04,-1.214699999999999989e+02
5.029128140703517420e+04,1.955039999999999903e-04,-1.212840000000000060e+02
5.029138190954773745e+04,1.978880000000000135e-04,-1.210979999999999990e+02
5.029148241206030070e+04,2.002729999999999983e-04,-1.207860000000000014e+02
5.029158291457286396e+04,2.026569999999999945e-04,-1.206059999999999945e+02
5.029168341708542721e+04,2.050409999999999906e-04,-1.204380000000000024e+02
5.029178391959799046e+04,2.069480000000000115e-04,-1.201919999999999931e+02
5.029188442211055371e+04,2.093320000000000077e-04,-1.200300000000000011e+02
5.029198492462311697e+04,2.121930000000000062e-04,-1.198199999999999932e+02
5.029208542713568022e+04,2.145779999999999910e-04,-1.196700000000000017e+02
5.029218592964824347e+04,2.169619999999999871e-04,-1.194419999999999931e+02
5.029228643216080673e+04,2.188690000000000080e-04,-1.192920000000000016e+02
5.029238693467336998e+04,2.217300000000000065e-04,-1.191059999999999945e+02
5.029248743718593323e+04,2.241140000000000027e-04,-1.188900000000000006e+02
5.029258793969848921e+04,2.264989999999999875e-04,-1.187519999999999953e+02
5.029268844221105246e+04,2.288830000000000107e-04,-1.186140000000000043e+02
5.029278894472361571e+04,2.312670000000000069e-04,-1.184099999999999966e+02
5.029288944723617897e+04,2.336510000000000030e-04,-1.182840000000000060e+02
5.029298994974874222e+04,2.360349999999999991e-04,-1.181219999999999999e+02
5.029309045226130547e+04,2.384200000000000110e-04,-1.179959999999999951e+02
5.029319095477386873e+04,2.403270000000000048e-04,-1.178040000000000020e+02
5.029329145728643198e+04,2.431880000000000033e-04,-1.176899999999999977e+02
5.029339195979899523e+04,2.455730000000000152e-04,-1.175699999999999932e+02
5.029349246231155848e+04,2.479569999999999843e-04,-1.174620000000000033e+02
5.029359296482412174e+04,2.498649999999999938e-04,-1.172819999999999965e+02
5.029369346733668499e+04,2.527259999999999923e-04,-1.171380000000000052e+02
5.029379396984924824e+04,2.546329999999999861e-04,-1.169699999999999989e+02
5.029389447236181149e+04,2.570170000000000093e-04,-1.168619999999999948e+02
5.029399497487437475e+04,2.594009999999999784e-04,-1.167600000000000051e+02
5.029409547738693800e+04,2.617850000000000016e-04,-1.165979999999999990e+02
5.029419597989949398e+04,2.641699999999999864e-04,-1.165019999999999953e+02
5.029429648241205723e+04,2.665540000000000097e-04,-1.164060000000000059e+02
5.029439698492462048e+04,2.689379999999999787e-04,-1.163100000000000023e+02
5.029449748743718374e+04,2.708450000000000267e-04,-1.161539999999999964e+02
5.029459798994974699e+04,2.737060000000000252e-04,-1.160639999999999930e+02
5.029469849246231024e+04,2.756139999999999805e-04,-1.159140000000000015e+02
5.029479899497487349e+04,2.779980000000000038e-04,-1.158299999999999983e+02
5.029489949748743675e+04,2.808590000000000023e-04,-1.157459999999999951e+02
5.029500000000000000e+04,2.832430000000000256e-04,-1.156620000000000061e+02
